Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
11382,Decision - Unanimous,3,900,1,Dominique Steele,1,26,52%,104,3,100%,0,2,504.0,21,4,1,7,13,6,0,Chris Mierzwiak,1,24,61%,32,2,28%,1,0,221.0,17,5,2,8,15,1,4.0
11420,Submission,1,88,1,Aljamain Sterling,0,2,66%,10,0,0%,2,0,73.0,0,0,2,2,0,0,0,Cory Sandhagen,0,1,50%,1,0,,0,0,0.0,0,1,0,1,0,0,4.0
11421,Decision - Unanimous,3,900,1,Aljamain Sterling,0,174,49%,175,0,0%,0,0,0.0,123,36,15,172,2,0,0,Pedro Munhoz,0,105,39%,108,0,,0,0,5.0,44,29,32,102,3,0,4.0
11422,Decision - Unanimous,3,900,1,Aljamain Sterling,0,101,57%,129,0,0%,0,0,165.0,36,39,26,77,23,1,0,Jimmie Rivera,0,24,28%,36,0,,0,0,170.0,8,7,9,17,7,0,4.0
11423,Submission,2,522,1,Aljamain Sterling,0,33,44%,63,2,22%,2,0,173.0,23,7,3,13,3,17,0,Cody Stamann,0,12,27%,20,3,100%,0,0,156.0,2,6,4,7,5,0,4.0
11424,Decision - Unanimous,3,900,1,Aljamain Sterling,0,89,58%,117,3,33%,0,1,82.0,40,37,12,53,26,10,0,Brett Johns,0,27,30%,56,1,20%,0,0,391.0,23,4,0,17,10,0,4.0
11425,KO/TKO,1,67,0,Aljamain Sterling,0,3,30%,3,0,,0,0,0.0,1,1,1,3,0,0,1,Marlon Moraes,2,7,50%,10,0,,0,0,13.0,6,1,0,5,0,2,4.0
11426,Decision - Unanimous,3,900,1,Aljamain Sterling,0,71,58%,112,1,100%,0,0,339.0,41,15,15,36,7,28,0,Renan Barao,0,19,22%,65,2,66%,0,0,274.0,10,6,3,9,2,8,4.0
11427,Decision - Unanimous,3,900,1,Aljamain Sterling,0,83,51%,162,2,33%,0,0,359.0,28,46,9,53,10,20,0,Augusto Mendes,1,30,32%,76,0,0%,0,1,193.0,16,7,7,24,4,2,4.0
11428,Decision - Split,3,900,0,Aljamain Sterling,0,52,30%,52,0,0%,0,0,2.0,18,9,25,52,0,0,1,Raphael Assuncao,0,39,38%,39,0,,0,0,0.0,10,8,21,39,0,0,4.0
11429,Decision - Split,3,900,0,Aljamain Sterling,0,32,50%,56,1,33%,2,0,231.0,9,14,9,22,7,3,1,Bryan Caraway,0,9,29%,69,3,50%,0,0,395.0,8,1,0,9,0,0,4.0
11430,Submission,2,558,1,Aljamain Sterling,0,23,37%,49,2,100%,1,0,209.0,14,6,3,10,1,12,0,Johnny Eduardo,0,4,16%,7,0,,0,0,1.0,0,0,4,4,0,0,4.0
11431,Submission,3,731,1,Aljamain Sterling,0,32,59%,60,3,20%,1,0,457.0,8,12,12,13,19,0,0,Takeya Mizugaki,0,13,30%,19,0,0%,0,0,31.0,6,6,1,7,6,0,4.0
11432,KO/TKO,3,830,1,Aljamain Sterling,0,62,63%,94,4,100%,0,0,514.0,39,16,7,10,12,40,0,Hugo Viana,0,15,32%,22,0,,0,0,0.0,9,2,4,12,3,0,4.0
11433,Decision - Unanimous,3,900,1,Aljamain Sterling,0,46,51%,132,3,60%,3,0,475.0,23,17,6,11,25,10,0,Cody Gibson,0,18,33%,35,4,66%,1,0,191.0,9,8,1,5,11,2,4.0
11452,KO/TKO,2,425,0,Luke Stewart,0,2,50%,4,0,,0,0,266.0,2,0,0,2,0,0,1,Joe Riggs,2,36,100%,48,2,100%,0,0,97.0,36,0,0,0,6,30,4.0
11453,Submission,1,295,1,Luke Stewart,0,2,25%,3,1,50%,2,0,68.0,1,0,1,1,0,1,0,Jesse Juarez,0,9,45%,18,0,0%,0,0,158.0,7,1,1,0,3,6,4.0
11454,KO/TKO,1,19,1,Luke Stewart,1,4,100%,4,0,0%,0,0,,3,0,1,1,2,1,0,Bryson Kamaka,0,3,60%,3,0,,0,0,,2,1,0,1,2,0,4.0
11455,KO/TKO,1,220,1,Luke Stewart,0,27,48%,78,1,33%,0,1,,26,1,0,1,0,26,0,Sam Liera,0,3,60%,28,0,,0,1,,1,2,0,1,2,0,4.0
11456,KO/TKO,3,737,1,Luke Stewart,0,80,61%,117,5,31%,0,0,,54,14,12,46,9,25,0,Jason Von Flue,0,24,25%,57,0,0%,0,1,,18,5,1,21,3,0,4.0
11457,Submission,1,149,1,Luke Stewart,0,2,66%,7,0,0%,1,1,,1,0,1,1,0,1,0,Jeremiah Metcalf,0,0,0%,13,0,,0,0,,0,0,0,0,0,0,4.0
11458,Submission,1,75,1,Luke Stewart,0,3,60%,8,1,100%,1,0,,2,1,0,0,2,1,0,Bill Duvall,0,0,0%,1,0,,0,0,,0,0,0,0,0,0,4.0
11490,KO/TKO,2,422,0,Rick Story,0,17,33%,19,1,20%,0,0,102.0,6,5,6,13,2,2,1,Donald Cerrone,1,45,61%,48,1,100%,1,0,43.0,22,12,11,37,3,5,4.0
11491,Decision - Unanimous,3,900,1,Rick Story,0,58,52%,97,0,0%,0,0,415.0,19,26,13,26,32,0,0,Tarec Saffiedine,0,32,45%,47,0,0%,0,0,37.0,16,9,7,23,9,0,4.0
11492,Decision - Split,5,1500,1,Rick Story,1,168,53%,211,1,100%,0,0,36.0,81,58,29,137,24,7,0,Gunnar Nelson,0,53,49%,54,1,25%,0,0,21.0,39,12,2,49,4,0,4.0
11493,Submission,2,432,1,Rick Story,0,24,61%,53,3,75%,1,0,345.0,22,2,0,7,0,17,0,Leonardo Mafra,0,11,55%,21,0,,0,0,0.0,5,5,1,8,2,1,4.0
11494,Decision - Split,3,900,0,Rick Story,1,45,27%,51,0,0%,0,1,140.0,26,12,7,39,5,1,1,Kelvin Gastelum,0,59,43%,62,1,50%,0,1,89.0,45,3,11,50,7,2,4.0
11495,Decision - Unanimous,3,900,1,Rick Story,1,71,35%,75,2,100%,0,0,62.0,39,21,11,62,2,7,0,Brian Ebersole,0,42,36%,42,0,0%,0,0,25.0,29,6,7,38,4,0,4.0
11496,Decision - Split,3,900,0,Rick Story,1,57,51%,94,3,42%,0,0,568.0,31,20,6,21,18,18,1,Mike Pyle,0,33,44%,86,0,,2,1,24.0,24,4,5,24,7,2,4.0
11497,KO/TKO,1,185,1,Rick Story,1,20,40%,26,1,100%,0,0,7.0,10,7,3,15,1,4,0,Quinn Mulhern,0,9,18%,9,0,0%,0,0,0.0,8,1,0,9,0,0,4.0
11498,Submission,1,150,0,Rick Story,0,3,60%,10,0,,0,0,0.0,1,2,0,2,1,0,1,Demian Maia,0,5,62%,9,3,60%,1,0,135.0,4,1,0,1,0,4,4.0
11499,Decision - Unanimous,3,900,1,Rick Story,0,51,40%,67,5,83%,0,0,313.0,13,27,11,27,3,21,0,Brock Jardine,0,18,30%,21,0,0%,0,0,46.0,11,6,1,18,0,0,4.0
11500,Decision - Split,3,900,0,Rick Story,0,61,35%,73,1,33%,0,0,37.0,39,22,0,47,14,0,1,Martin Kampmann,0,38,25%,55,3,33%,1,0,295.0,34,4,0,29,5,4,4.0
11501,Decision - Unanimous,3,900,0,Rick Story,0,17,36%,61,2,50%,4,0,167.0,9,6,2,7,5,5,1,Charlie Brenneman,0,11,42%,70,5,62%,0,1,582.0,9,1,1,3,3,5,4.0
11502,Decision - Unanimous,3,900,1,Rick Story,0,62,36%,79,4,28%,0,0,459.0,30,13,19,34,27,1,0,Thiago Alves,0,41,36%,54,1,33%,0,0,60.0,34,3,4,35,6,0,4.0
11503,Decision - Unanimous,3,900,1,Rick Story,0,55,44%,98,2,40%,1,0,171.0,20,24,11,33,21,1,0,Johny Hendricks,0,24,41%,45,6,46%,1,0,377.0,18,1,5,19,5,0,4.0
11504,KO/TKO,2,375,1,Rick Story,1,75,68%,132,3,100%,0,0,308.0,45,30,0,17,26,32,0,Dustin Hazelett,0,7,41%,7,0,0%,2,0,0.0,3,4,0,4,3,0,4.0
11505,Decision - Split,3,900,1,Rick Story,0,31,43%,83,3,30%,1,0,595.0,21,10,0,5,6,20,0,Nick Osipczak,0,28,68%,49,2,50%,1,0,147.0,9,15,4,8,20,0,4.0
11506,Decision - Split,3,900,1,Rick Story,0,47,27%,67,2,66%,1,1,263.0,31,12,4,36,7,4,0,Jesse Lennox,0,22,17%,24,1,50%,1,0,63.0,13,7,2,21,1,0,4.0
11507,Submission,2,369,1,Rick Story,0,18,30%,35,3,75%,1,0,263.0,13,4,1,9,2,7,0,Brian Foster,0,6,12%,16,0,0%,1,0,5.0,4,2,0,5,1,0,4.0
11508,Decision - Unanimous,3,900,0,Rick Story,0,21,31%,47,4,100%,5,3,246.0,9,11,1,11,5,5,1,John Hathaway,0,31,36%,102,4,40%,3,1,410.0,9,12,10,14,14,3,4.0
11580,Decision - Unanimous,3,900,1,Tatiana Suarez,0,75,52%,95,4,30%,0,0,497.0,29,22,24,42,7,26,0,Nina Ansaroff,0,48,48%,54,0,,0,0,0.0,31,15,2,39,4,5,4.0
11581,KO/TKO,3,873,1,Tatiana Suarez,0,82,83%,136,9,81%,0,0,777.0,64,15,3,6,6,70,0,Carla Esparza,0,6,60%,12,0,0%,0,1,4.0,1,5,0,0,6,0,4.0
11582,Submission,1,164,1,Tatiana Suarez,0,2,22%,4,2,66%,1,0,101.0,1,0,1,1,0,1,0,Alexa Grasso,0,6,75%,21,0,,0,0,0.0,4,2,0,0,4,2,4.0
11583,Decision - Unanimous,3,900,1,Tatiana Suarez,0,71,66%,144,4,80%,0,0,749.0,45,14,12,11,3,57,0,Viviane Pereira,0,13,56%,69,0,,1,0,6.0,10,2,1,7,2,4,4.0
11584,Submission,1,223,1,Tatiana Suarez,0,16,84%,38,3,100%,1,0,178.0,15,1,0,1,0,15,0,Amanda Cooper,0,1,25%,4,0,,2,1,26.0,1,0,0,1,0,0,4.0
11588,Submission,1,69,0,George Sullivan,0,0,,5,0,,0,0,42.0,0,0,0,0,0,0,1,Mickey Gall,0,0,0%,2,1,100%,1,0,0.0,0,0,0,0,0,0,4.0
11589,Submission,2,561,0,George Sullivan,0,21,34%,42,1,16%,0,0,184.0,15,3,3,7,4,10,1,Niko Price,0,24,51%,35,2,40%,3,1,178.0,13,7,4,11,7,6,4.0
11590,KO/TKO,1,239,0,George Sullivan,0,14,63%,19,0,,0,0,102.0,1,5,8,11,3,0,1,Alexander Yakovlev,1,15,83%,17,2,100%,0,0,0.0,5,5,5,8,3,4,4.0
11591,Decision - Unanimous,3,900,1,George Sullivan,0,54,56%,103,2,100%,3,1,363.0,29,18,7,21,10,23,0,Dominic Waters,0,13,24%,32,5,100%,0,0,325.0,12,1,0,10,1,2,4.0
11592,Submission,3,821,0,George Sullivan,0,39,23%,43,0,0%,0,0,27.0,27,9,3,34,5,0,1,Tim Means,1,48,36%,69,2,100%,1,0,226.0,28,12,8,30,9,9,4.0
11593,KO/TKO,2,451,1,George Sullivan,0,43,68%,111,1,50%,0,0,324.0,32,8,3,5,2,36,0,Igor Araujo,0,8,40%,8,2,28%,0,0,0.0,2,2,4,7,1,0,4.0
11594,Decision - Unanimous,3,900,1,George Sullivan,0,61,34%,81,2,14%,0,0,101.0,29,10,22,53,8,0,0,Mike Rhodes,0,51,48%,57,2,50%,1,0,152.0,26,9,16,46,5,0,4.0
11672,Decision - Unanimous,2,480,1,Yoshiki Takahashi,0,20,46%,72,1,100%,0,0,,20,0,0,9,3,8,0,Wallid Ismail,0,1,5%,19,1,10%,0,0,,1,0,0,1,0,0,4.0
11708,Decision - Unanimous,3,900,0,Michinori Tanaka,0,28,38%,51,2,25%,0,0,211.0,10,4,14,26,1,1,1,Ricardo Ramos,1,45,51%,55,0,0%,1,0,102.0,27,14,4,19,14,12,4.0
11709,Decision - Unanimous,3,900,0,Michinori Tanaka,0,20,58%,121,1,25%,0,2,354.0,10,3,7,5,0,15,1,Rani Yahya,0,10,55%,19,7,63%,1,1,423.0,4,2,4,9,1,0,4.0
11710,Decision - Split,3,900,1,Michinori Tanaka,0,57,30%,68,3,50%,0,0,306.0,46,6,5,47,0,10,0,Joe Soto,0,71,63%,98,1,33%,4,0,14.0,54,4,13,67,0,4,4.0
11711,Decision - Split,3,900,0,Michinori Tanaka,0,22,36%,39,3,33%,0,4,346.0,20,2,0,9,2,11,1,Kyung Ho Kang,0,21,31%,42,0,,2,1,326.0,15,3,3,16,2,3,4.0
11712,Decision - Unanimous,3,900,1,Michinori Tanaka,0,21,56%,78,3,75%,1,1,613.0,19,1,1,4,1,16,0,Roland Delorme,0,2,10%,25,1,100%,0,1,21.0,2,0,0,1,0,1,4.0
11713,Decision - Split,3,900,0,Evan Tanner,0,27,57%,35,3,37%,0,0,539.0,15,5,7,9,15,3,1,Kendall Grove,0,59,61%,90,0,,1,0,82.0,47,10,2,22,37,0,4.0
11714,KO/TKO,2,480,0,Evan Tanner,0,19,43%,25,1,33%,0,0,117.0,6,2,11,12,7,0,1,Yushin Okami,2,26,44%,31,0,,0,0,37.0,14,8,4,15,11,0,4.0
11715,Submission,1,194,1,Evan Tanner,0,10,58%,16,1,50%,2,0,132.0,6,2,2,1,3,6,0,Justin Levens,0,2,50%,6,0,,1,0,19.0,0,1,1,1,1,0,4.0
11716,TKO - Doctor's Stoppage,2,555,0,Evan Tanner,0,15,62%,61,3,75%,2,0,360.0,3,8,4,5,2,8,1,David Loiseau,0,13,38%,16,0,,0,2,48.0,13,0,0,1,1,11,4.0
11717,TKO - Doctor's Stoppage,4,1105,0,Evan Tanner,1,25,26%,27,1,20%,1,0,48.0,15,9,1,22,3,0,1,Rich Franklin,0,97,35%,104,0,,1,1,75.0,79,11,7,82,15,0,4.0
11718,KO/TKO,1,275,1,Evan Tanner,0,19,67%,62,0,,0,0,189.0,18,1,0,0,1,18,0,David Terrell,0,4,44%,4,2,100%,1,0,21.0,3,0,1,1,3,0,4.0
11719,Submission,1,142,1,Evan Tanner,0,6,35%,6,0,,1,0,0.0,2,1,3,6,0,0,0,Robbie Lawler,0,3,21%,4,1,100%,0,0,33.0,2,1,0,1,1,1,4.0
11720,Decision - Unanimous,3,900,1,Evan Tanner,0,73,71%,118,5,41%,0,0,365.0,55,15,3,39,19,15,0,Phil Baroni,0,23,34%,60,0,0%,0,0,3.0,16,6,1,16,7,0,4.0
11721,KO/TKO,1,282,1,Evan Tanner,0,28,82%,40,1,25%,0,0,147.0,16,6,6,6,9,13,0,Phil Baroni,2,17,53%,29,0,,0,0,14.0,14,3,0,6,11,0,4.0
11722,KO/TKO,1,160,0,Evan Tanner,0,6,42%,6,0,,0,0,0.0,0,5,1,4,2,0,1,Rich Franklin,1,16,42%,16,0,,0,0,2.0,13,1,2,16,0,0,4.0
11723,Decision - Unanimous,3,900,1,Evan Tanner,0,70,71%,131,3,60%,0,0,829.0,47,21,2,7,10,53,0,Chris Haseman,0,14,70%,49,0,,2,0,14.0,3,6,5,5,5,4,4.0
11724,TKO - Doctor's Stoppage,1,126,1,Evan Tanner,0,7,53%,12,0,,0,0,103.0,5,2,0,0,2,5,0,Elvis Sinosic,0,4,50%,7,0,,0,0,0.0,0,2,2,2,2,0,4.0
11725,Submission,2,355,1,Evan Tanner,0,4,100%,6,0,,4,0,0.0,2,0,2,3,1,0,0,Homer Moore,0,4,50%,12,2,66%,0,0,273.0,4,0,0,2,0,2,4.0
11726,KO/TKO,1,32,0,Evan Tanner,0,0,0%,0,0,,0,0,1.0,0,0,0,0,0,0,1,Tito Ortiz,0,7,100%,7,1,100%,0,0,1.0,4,2,1,1,4,2,4.0
11727,KO/TKO,1,298,1,Evan Tanner,0,32,80%,47,1,100%,0,0,251.0,19,11,2,2,5,25,0,Lance Gibson,0,6,75%,18,0,,0,0,0.0,6,0,0,1,4,1,4.0
11728,KO/TKO,1,178,1,Evan Tanner,0,23,71%,25,1,100%,1,0,,18,4,1,3,2,18,0,Valeri Ignatov,0,2,25%,7,0,,0,0,,2,0,0,1,1,0,4.0
11729,Submission,1,477,1,Evan Tanner,0,24,64%,25,1,100%,4,0,,10,5,9,10,14,0,0,Darrel Gholar,0,4,15%,30,1,100%,0,0,,3,1,0,0,0,4,4.0
11735,Decision - Unanimous,3,900,0,Miesha Tate,0,21,32%,48,1,20%,0,0,267.0,8,11,2,11,10,0,1,Raquel Pennington,0,43,55%,111,1,100%,3,0,407.0,31,8,4,19,13,11,4.0
11736,Submission,1,196,0,Miesha Tate,0,3,20%,3,0,0%,0,0,0.0,2,1,0,3,0,0,1,Amanda Nunes,0,40,63%,40,0,,1,0,27.0,35,3,2,30,3,7,4.0
11737,Submission,5,1410,1,Miesha Tate,0,40,38%,65,2,22%,2,0,305.0,29,7,4,26,4,10,0,Holly Holm,0,59,41%,68,0,,0,0,51.0,35,16,8,57,2,0,4.0
11738,Decision - Unanimous,3,900,1,Miesha Tate,1,58,47%,84,1,25%,2,0,368.0,38,15,5,36,2,20,0,Jessica Eye,0,56,39%,81,0,,0,0,6.0,38,2,16,48,8,0,4.0
11739,Decision - Majority,3,900,1,Miesha Tate,0,23,38%,75,0,,2,1,356.0,14,6,3,15,1,7,0,Sara McMann,1,34,32%,44,1,50%,0,0,295.0,25,8,1,19,7,8,4.0
11740,Decision - Unanimous,3,900,1,Miesha Tate,0,55,47%,88,1,25%,0,0,163.0,33,18,4,28,25,2,0,Rin Nakai,0,16,34%,52,3,15%,0,0,236.0,7,6,3,7,9,0,4.0
11741,Decision - Unanimous,3,900,1,Miesha Tate,0,27,47%,82,1,14%,2,0,353.0,20,2,5,9,3,15,0,Liz Carmouche,0,18,52%,75,5,71%,0,0,390.0,4,3,11,7,7,4,4.0
11742,Submission,3,658,0,Miesha Tate,0,24,48%,28,1,33%,0,1,119.0,20,4,0,13,10,1,1,Ronda Rousey,0,40,63%,134,6,75%,3,0,424.0,24,6,10,7,17,16,4.0
11743,KO/TKO,3,775,0,Miesha Tate,0,23,54%,54,3,42%,3,0,296.0,21,2,0,16,2,5,1,Cat Zingano,0,35,83%,107,1,100%,1,2,353.0,23,8,4,16,8,11,4.0
11744,Submission,3,808,1,Miesha Tate,0,17,38%,26,2,20%,5,1,299.0,9,5,3,8,6,3,0,Julie Kedzie,3,52,48%,85,0,,0,0,256.0,35,8,9,29,13,10,4.0
11745,Submission,1,267,0,Miesha Tate,0,8,33%,11,1,50%,0,0,78.0,7,1,0,5,1,2,1,Ronda Rousey,0,8,72%,43,3,100%,2,1,152.0,5,0,3,6,1,1,4.0
11746,Submission,4,1083,1,Miesha Tate,0,5,13%,38,4,66%,1,0,669.0,4,0,1,5,0,0,0,Marloes Coenen,0,24,55%,77,0,,2,1,234.0,8,5,11,14,4,6,4.0
11747,Decision - Unanimous,3,780,1,Miesha Tate,0,10,33%,25,2,66%,0,0,,6,2,2,8,0,2,0,Hitomi Akano,0,6,60%,14,0,0%,1,1,,2,4,0,6,0,0,4.0
11748,Decision - Unanimous,2,480,1,Miesha Tate,0,33,63%,58,2,50%,0,0,,17,12,4,21,12,0,0,Maiju Kujala,0,15,40%,33,0,,0,0,,10,2,3,8,7,0,4.0
11749,Submission,2,549,1,Miesha Tate,0,15,46%,36,3,42%,4,0,,9,5,1,11,2,2,0,Zoila Frausto,0,7,31%,16,0,,0,0,,5,1,1,7,0,0,4.0
11750,Decision - Unanimous,3,780,0,Miesha Tate,0,26,28%,49,2,22%,0,0,,13,11,2,24,2,0,1,Sarah Kaufman,0,90,53%,127,0,,0,0,,78,9,3,67,7,16,4.0
11751,Decision - Unanimous,3,780,1,Miesha Tate,0,6,66%,32,2,50%,1,0,437.0,6,0,0,0,0,6,0,Elaina Maxwell,0,9,90%,24,0,,0,0,72.0,5,4,0,6,3,0,4.0
11752,Decision - Majority,3,900,0,Deividas Taurosevicius,0,24,41%,89,1,10%,0,0,265.0,4,6,14,5,19,0,1,LC Davis,0,18,32%,102,1,33%,0,0,319.0,10,3,5,7,11,0,4.0
11753,Decision - Unanimous,3,900,1,Deividas Taurosevicius,0,33,57%,72,5,50%,1,0,500.0,15,4,14,9,5,19,0,Mackens Semerzier,0,27,52%,46,1,50%,5,0,155.0,12,13,2,10,7,10,4.0
11754,Decision - Split,3,900,1,Deividas Taurosevicius,0,39,36%,61,0,0%,0,0,184.0,21,1,17,31,2,6,0,Javier Vazquez,0,37,38%,80,2,66%,2,0,240.0,30,6,1,20,0,17,4.0
11755,KO/TKO,1,162,0,Thiago Tavares,0,2,40%,13,2,100%,0,0,118.0,0,1,1,0,2,0,1,Dooho Choi,1,4,57%,6,0,,0,0,17.0,4,0,0,3,0,1,4.0
11756,Submission,1,39,1,Thiago Tavares,0,2,28%,2,0,,1,0,1.0,2,0,0,2,0,0,0,Clay Guida,0,3,27%,3,1,100%,0,0,18.0,2,0,1,3,0,0,4.0
11757,KO/TKO,3,850,0,Thiago Tavares,0,39,41%,114,6,54%,0,0,505.0,33,2,4,26,1,12,1,Brian Ortega,1,41,40%,56,0,,1,1,53.0,39,1,1,22,5,14,4.0
11758,Submission,1,267,1,Thiago Tavares,0,18,58%,45,2,66%,1,0,232.0,18,0,0,0,0,18,0,Robert Peralta,0,0,0%,3,0,,0,0,0.0,0,0,0,0,0,0,4.0
11759,Submission,1,158,1,Thiago Tavares,0,7,63%,20,1,100%,1,0,78.0,4,3,0,5,1,1,0,Justin Salas,0,4,23%,14,0,,0,0,17.0,3,0,1,1,0,3,4.0
11760,KO/TKO,1,115,0,Thiago Tavares,0,2,20%,2,0,,0,0,0.0,0,1,1,2,0,0,1,Khabib Nurmagomedov,1,22,70%,22,0,,0,0,13.0,22,0,0,5,0,17,4.0
11761,Decision - Unanimous,3,900,1,Thiago Tavares,0,50,39%,57,2,18%,0,0,144.0,22,24,4,49,1,0,0,Sam Stout,0,45,26%,52,0,,0,0,21.0,18,22,5,40,5,0,4.0
11762,KO/TKO,2,471,1,Thiago Tavares,0,10,38%,109,3,42%,0,0,403.0,8,2,0,4,0,6,0,Spencer Fisher,0,3,33%,34,0,,0,0,1.0,1,1,1,2,1,0,4.0
11763,KO/TKO,2,388,0,Thiago Tavares,0,22,31%,23,1,100%,0,0,29.0,13,6,3,21,1,0,1,Shane Roller,1,26,24%,26,0,0%,0,0,12.0,13,4,9,23,1,2,4.0
11764,Submission,1,227,1,Thiago Tavares,0,7,63%,50,2,100%,1,0,178.0,5,2,0,1,0,6,0,Pat Audinwood,0,3,37%,6,0,,0,0,5.0,1,2,0,3,0,0,4.0
11766,Decision - Unanimous,3,900,1,Thiago Tavares,0,27,42%,70,3,42%,0,0,308.0,24,3,0,17,1,9,0,Manvel Gamburyan,0,26,30%,66,1,20%,1,0,138.0,18,3,5,18,3,5,4.0
11767,Decision - Unanimous,3,900,0,Thiago Tavares,0,18,25%,86,1,9%,0,0,206.0,13,3,2,12,0,6,1,Kurt Pellegrino,2,61,62%,100,1,50%,1,0,380.0,50,8,3,22,9,30,4.0
11768,KO/TKO,2,417,0,Thiago Tavares,0,13,37%,39,1,33%,3,1,261.0,11,2,0,4,6,3,1,Matt Wiman,1,18,52%,54,2,50%,1,0,73.0,12,6,0,8,7,3,4.0
11769,Decision - Unanimous,3,900,1,Thiago Tavares,0,19,44%,68,7,50%,0,1,401.0,14,3,2,11,4,4,0,Michihiro Omigawa,0,11,34%,90,1,100%,2,2,230.0,6,0,5,1,1,9,4.0
11770,Decision - Unanimous,3,900,0,Thiago Tavares,0,6,28%,32,4,44%,4,2,236.0,1,5,0,2,4,0,1,Tyson Griffin,0,29,43%,89,2,33%,1,1,475.0,15,3,11,5,15,9,4.0
11771,Submission,2,469,1,Thiago Tavares,0,11,61%,52,2,50%,2,0,305.0,10,1,0,2,0,9,0,Jason Black,0,0,0%,16,0,,2,1,88.0,0,0,0,0,0,0,4.0
11772,Decision - Unanimous,3,900,1,Thiago Tavares,0,21,75%,159,4,66%,2,1,308.0,13,7,1,5,0,16,0,Naoyuki Kotani,0,12,40%,72,1,50%,1,3,355.0,3,1,8,8,3,1,4.0
11800,Submission,2,343,1,Jesse Taylor,0,21,87%,50,2,66%,2,1,330.0,21,0,0,1,0,20,0,Dhiego Lima,1,4,100%,6,0,,0,0,0.0,4,0,0,1,0,3,4.0
11801,Submission,1,222,0,Jesse Taylor,0,1,50%,8,3,50%,0,0,,0,1,0,0,1,0,1,Luke Rockhold,0,0,0%,11,0,,1,0,,0,0,0,0,0,0,4.0
11802,Submission,1,238,0,Jesse Taylor,0,4,30%,25,1,33%,0,0,139.0,2,1,1,0,3,1,1,CB Dollaway,0,4,57%,9,0,0%,2,1,79.0,2,1,1,0,3,1,4.0
11870,Decision - Unanimous,3,900,0,Motonobu Tezuka,0,4,11%,17,1,6%,1,0,471.0,1,0,3,4,0,0,1,Vaughan Lee,0,20,41%,164,0,,0,0,71.0,7,9,4,6,12,2,4.0
11871,Decision - Split,3,900,0,Motonobu Tezuka,0,22,29%,40,2,16%,0,0,224.0,8,1,13,21,1,0,1,Alex Caceres,0,64,51%,83,0,,0,0,71.0,40,14,10,55,6,3,4.0
11879,Decision - Unanimous,3,900,0,Elias Theodorou,0,65,38%,87,0,0%,0,0,10.0,16,27,22,53,12,0,1,Derek Brunson,0,56,59%,65,4,44%,0,0,197.0,34,11,11,45,6,5,4.0
11880,Decision - Split,3,900,1,Elias Theodorou,0,92,43%,102,0,0%,0,0,36.0,31,31,30,64,28,0,0,Eryk Anders,1,65,48%,66,0,0%,0,0,23.0,54,10,1,48,17,0,4.0
11881,Decision - Unanimous,3,900,1,Elias Theodorou,0,77,55%,140,0,,0,0,241.0,37,33,7,23,51,3,0,Trevor Smith,0,41,50%,82,3,27%,0,0,262.0,14,21,6,14,24,3,4.0
11882,Decision - Unanimous,3,900,1,Elias Theodorou,0,118,47%,128,0,,0,1,54.0,49,33,36,105,13,0,0,Daniel Kelly,0,42,35%,54,2,28%,1,0,58.0,37,4,1,25,17,0,4.0
11883,Decision - Unanimous,3,900,0,Elias Theodorou,0,34,41%,64,3,42%,0,0,253.0,18,6,10,20,13,1,1,Brad Tavares,0,31,43%,34,1,33%,0,1,127.0,18,8,5,17,14,0,4.0
11884,Decision - Unanimous,3,900,1,Elias Theodorou,0,38,32%,70,1,25%,0,2,162.0,18,8,12,28,3,7,0,Cezar Ferreira,0,11,28%,11,3,50%,2,0,105.0,4,3,4,11,0,0,4.0
11885,Decision - Unanimous,3,900,1,Elias Theodorou,0,37,26%,87,0,0%,0,0,98.0,8,16,13,28,9,0,0,Sam Alvey,0,24,55%,30,0,,0,0,94.0,5,10,9,15,9,0,4.0
11886,Decision - Unanimous,3,900,0,Elias Theodorou,0,28,29%,40,1,7%,0,0,409.0,3,18,7,23,5,0,1,Thiago Santos,0,52,64%,83,1,50%,0,0,53.0,23,18,11,20,30,2,4.0
11887,KO/TKO,2,547,1,Elias Theodorou,0,39,34%,55,2,50%,0,0,134.0,24,8,7,21,4,14,0,Roger Narvaez,0,16,32%,17,0,,0,0,0.0,7,6,3,16,0,0,4.0
11888,Decision - Unanimous,3,900,1,Elias Theodorou,0,43,40%,104,3,42%,0,0,393.0,18,21,4,21,16,6,0,Bruno Santos,0,16,40%,29,4,66%,0,0,150.0,10,4,2,9,7,0,4.0
11889,KO/TKO,2,581,1,Elias Theodorou,0,73,70%,98,3,100%,0,0,244.0,57,10,6,21,11,41,0,Sheldon Westcott,0,13,41%,18,2,50%,0,0,201.0,9,3,1,7,6,0,4.0
