,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
571,Decision - Unanimous,3,15:00,W,Raphael Assuncao,0,47 of 87,54%,87 of 129,4 of 7,57%,0,0,4:59,19 of 57,12 of 13,16 of 17,37 of 76,7 of 7,3 of 4,L,LC Davis,0,18 of 84,21%,49 of 117,0 of 6,0%,0,0,2:16,8 of 70,10 of 12,0 of 2,11 of 75,3 of 3,4 of 6
572,Decision - Split,3,15:00,L,Raphael Assuncao,0,34 of 115,29%,39 of 120,2 of 5,40%,0,0,0:38,20 of 92,6 of 9,8 of 14,27 of 97,7 of 18,0 of 0,W,Diego Nunes,0,37 of 127,29%,37 of 127,0 of 0,---,0,0,0:23,11 of 43,8 of 20,18 of 64,34 of 124,3 of 3,0 of 0
573,Submission,3,13:49,L,Raphael Assuncao,0,14 of 70,20%,39 of 96,0 of 3,0%,0,0,1:59,8 of 54,2 of 5,4 of 11,12 of 57,2 of 13,0 of 0,W,Urijah Faber,2,28 of 68,41%,55 of 97,2 of 2,100%,2,0,5:57,17 of 50,10 of 16,1 of 2,14 of 38,3 of 10,11 of 20
574,Decision - Split,3,15:00,W,Raphael Assuncao,0,35 of 105,33%,44 of 115,1 of 4,25%,1,1,3:34,15 of 78,8 of 11,12 of 16,29 of 93,6 of 11,0 of 1,L,Yves Jabouin,0,26 of 86,30%,28 of 88,1 of 2,50%,0,0,2:01,11 of 59,12 of 24,3 of 3,24 of 82,2 of 3,0 of 1
575,Decision - Unanimous,3,15:00,W,Raphael Assuncao,1,53 of 104,50%,87 of 140,2 of 3,66%,2,0,6:44,35 of 82,7 of 9,11 of 13,30 of 66,9 of 17,14 of 21,L,Jameel Massouh,0,19 of 52,36%,35 of 72,0 of 2,0%,1,0,1:58,3 of 32,8 of 12,8 of 8,14 of 39,5 of 10,0 of 3
576,KO/TKO,2,6:10,L,Rich Attonito,0,17 of 27,62%,42 of 56,1 of 2,50%,0,0,4:04,13 of 22,3 of 4,1 of 1,4 of 6,0 of 1,13 of 20,W,Jake Hecht,0,33 of 47,70%,44 of 59,0 of 1,0%,0,0,0:13,27 of 38,3 of 5,3 of 4,6 of 16,1 of 2,26 of 29
577,Decision - Unanimous,3,15:00,W,Rich Attonito,1,66 of 101,65%,113 of 153,1 of 2,50%,0,1,5:44,40 of 73,15 of 17,11 of 11,29 of 46,6 of 11,31 of 44,L,Daniel Roberts,0,23 of 66,34%,26 of 69,1 of 7,14%,1,0,1:19,9 of 46,11 of 15,3 of 5,18 of 61,5 of 5,0 of 0
578,Decision - Unanimous,3,15:00,L,Rich Attonito,0,6 of 15,40%,17 of 32,0 of 0,---,0,0,0:28,2 of 11,4 of 4,0 of 0,2 of 9,4 of 5,0 of 1,W,David Branch,0,16 of 27,59%,53 of 79,4 of 10,40%,0,0,12:19,2 of 13,6 of 6,8 of 8,0 of 8,14 of 14,2 of 5
579,Decision - Unanimous,3,15:00,W,Rich Attonito,1,25 of 80,31%,46 of 103,0 of 1,0%,0,0,3:15,15 of 67,2 of 4,8 of 9,14 of 59,1 of 2,10 of 19,L,Rafael Natal,0,28 of 102,27%,51 of 132,2 of 9,22%,0,0,1:36,14 of 69,5 of 21,9 of 12,26 of 98,1 of 2,1 of 2
580,KO/TKO,2,9:25,W,Rich Attonito,0,24 of 65,36%,38 of 79,1 of 3,33%,0,0,1:56,21 of 60,1 of 2,2 of 3,12 of 49,1 of 1,11 of 15,L,Jamie Yager,0,29 of 74,39%,31 of 76,0 of 1,0%,0,0,0:00,17 of 57,1 of 5,11 of 12,24 of 68,4 of 5,1 of 1
581,Decision - Unanimous,3,15:00,L,Olivier Aubin-Mercier,0,23 of 48,47%,36 of 61,0 of 3,0%,0,0,1:01,14 of 34,8 of 12,1 of 2,17 of 41,1 of 1,5 of 6,W,Arman Tsarukyan,0,47 of 105,44%,110 of 174,2 of 11,18%,0,0,7:53,28 of 77,11 of 18,8 of 10,20 of 68,5 of 8,22 of 29
582,Decision - Unanimous,3,15:00,L,Olivier Aubin-Mercier,0,40 of 96,41%,42 of 98,0 of 0,---,0,0,0:51,35 of 88,5 of 8,0 of 0,37 of 93,3 of 3,0 of 0,W,Gilbert Burns,1,76 of 143,53%,120 of 190,3 of 7,42%,0,0,6:17,57 of 121,16 of 17,3 of 5,37 of 95,6 of 6,33 of 42
583,Decision - Unanimous,3,15:00,L,Olivier Aubin-Mercier,0,19 of 32,59%,37 of 50,2 of 6,33%,1,0,3:55,8 of 18,9 of 11,2 of 3,9 of 21,9 of 10,1 of 1,W,Alexander Hernandez,0,39 of 81,48%,86 of 137,4 of 10,40%,0,1,7:11,24 of 55,15 of 24,0 of 2,10 of 37,17 of 25,12 of 19
584,KO/TKO,1,0:53,W,Olivier Aubin-Mercier,1,13 of 18,72%,13 of 18,0 of 0,---,0,0,0:07,9 of 14,4 of 4,0 of 0,3 of 5,8 of 9,2 of 4,L,Evan Dunham,0,4 of 14,28%,4 of 14,0 of 0,---,0,0,0:00,4 of 14,0 of 0,0 of 0,3 of 13,1 of 1,0 of 0
585,Decision - Split,3,15:00,W,Olivier Aubin-Mercier,0,20 of 46,43%,47 of 78,4 of 7,57%,0,0,5:04,10 of 33,3 of 5,7 of 8,10 of 33,3 of 3,7 of 10,L,Anthony Rocco Martin,0,15 of 41,36%,56 of 96,0 of 0,---,1,1,5:11,13 of 37,1 of 2,1 of 2,9 of 35,2 of 2,4 of 4
586,Submission,2,7:57,W,Olivier Aubin-Mercier,0,27 of 53,50%,30 of 56,0 of 0,---,1,1,1:33,21 of 44,2 of 4,4 of 5,27 of 53,0 of 0,0 of 0,L,Drew Dober,1,24 of 71,33%,33 of 80,0 of 0,---,0,0,1:12,9 of 46,13 of 21,2 of 4,15 of 59,0 of 0,9 of 12
587,Submission,3,12:28,W,Olivier Aubin-Mercier,0,44 of 61,72%,74 of 95,3 of 8,37%,1,0,7:34,38 of 55,6 of 6,0 of 0,22 of 35,1 of 3,21 of 23,L,Thibault Gouti,0,29 of 69,42%,63 of 105,0 of 0,---,0,1,0:27,24 of 62,3 of 5,2 of 2,14 of 48,4 of 9,11 of 12
588,Decision - Unanimous,3,15:00,L,Olivier Aubin-Mercier,0,49 of 93,52%,55 of 99,1 of 5,20%,0,0,0:57,39 of 78,8 of 13,2 of 2,45 of 86,3 of 5,1 of 2,W,Diego Ferreira,0,65 of 152,42%,130 of 226,0 of 5,0%,0,1,4:03,46 of 121,12 of 23,7 of 8,55 of 137,5 of 10,5 of 5
589,Decision - Unanimous,3,15:00,W,Olivier Aubin-Mercier,0,3 of 8,37%,76 of 95,6 of 10,60%,0,0,12:06,0 of 4,1 of 2,2 of 2,3 of 8,0 of 0,0 of 0,L,Tony Sims,0,23 of 29,79%,46 of 54,0 of 0,---,1,0,0:55,22 of 28,0 of 0,1 of 1,3 of 8,0 of 0,20 of 21
590,Submission,3,11:35,W,Olivier Aubin-Mercier,1,49 of 86,56%,82 of 127,3 of 15,20%,1,0,6:15,22 of 55,12 of 16,15 of 15,23 of 55,22 of 26,4 of 5,L,David Michaud,0,17 of 52,32%,22 of 57,0 of 0,---,0,0,0:00,14 of 47,3 of 4,0 of 1,12 of 43,4 of 7,1 of 2
591,Submission,2,8:22,W,Olivier Aubin-Mercier,0,31 of 48,64%,44 of 61,2 of 5,40%,1,0,3:05,22 of 38,7 of 8,2 of 2,25 of 40,3 of 3,3 of 5,L,Jake Lindsey,0,24 of 52,46%,82 of 111,1 of 1,100%,0,0,0:40,3 of 22,6 of 11,15 of 19,19 of 44,4 of 6,1 of 2
592,Decision - Split,3,15:00,L,Olivier Aubin-Mercier,0,45 of 116,38%,46 of 117,2 of 9,22%,0,0,1:05,30 of 96,13 of 18,2 of 2,41 of 111,4 of 5,0 of 0,W,Chad Laprise,0,71 of 174,40%,72 of 175,0 of 0,---,0,0,0:14,30 of 127,18 of 23,23 of 24,64 of 161,6 of 12,1 of 1
593,Decision - Unanimous,3,15:00,L,Pat Audinwood,0,19 of 162,11%,19 of 162,1 of 2,50%,0,0,0:04,9 of 136,8 of 19,2 of 7,19 of 161,0 of 1,0 of 0,W,John Makdessi,1,74 of 127,58%,77 of 134,0 of 0,---,0,0,0:19,42 of 77,9 of 19,23 of 31,71 of 122,2 of 2,1 of 3
594,Submission,1,3:47,L,Pat Audinwood,0,3 of 8,37%,6 of 13,0 of 0,---,0,0,0:05,1 of 6,2 of 2,0 of 0,3 of 8,0 of 0,0 of 0,W,Thiago Tavares,0,7 of 11,63%,50 of 63,2 of 2,100%,1,0,2:58,5 of 9,2 of 2,0 of 0,1 of 3,0 of 0,6 of 8
595,Decision - Split,3,15:00,L,Marcus Aurelio,0,27 of 102,26%,57 of 133,3 of 15,20%,1,0,4:13,24 of 99,1 of 1,2 of 2,22 of 84,3 of 11,2 of 7,W,Evan Dunham,1,58 of 161,36%,70 of 175,1 of 1,100%,0,0,1:01,52 of 154,2 of 2,4 of 5,51 of 141,2 of 8,5 of 12
596,Decision - Unanimous,3,15:00,L,Marcus Aurelio,0,40 of 104,38%,55 of 120,1 of 9,11%,0,0,1:50,34 of 97,2 of 3,4 of 4,37 of 100,1 of 2,2 of 2,W,Hermes Franca,0,60 of 122,49%,65 of 127,0 of 0,---,0,0,0:02,24 of 71,1 of 4,35 of 47,60 of 121,0 of 1,0 of 0
597,Decision - Unanimous,3,15:00,L,Marcus Aurelio,0,20 of 80,25%,41 of 102,0 of 4,0%,1,0,0:29,13 of 73,6 of 6,1 of 1,13 of 72,7 of 8,0 of 0,W,Tyson Griffin,0,92 of 175,52%,144 of 227,3 of 3,100%,0,0,6:19,47 of 107,24 of 42,21 of 26,64 of 132,8 of 11,20 of 32
598,Submission,1,0:16,W,Marcus Aurelio,1,6 of 11,54%,6 of 11,0 of 0,---,1,0,0:06,6 of 11,0 of 0,0 of 0,1 of 5,0 of 0,5 of 6,L,Ryan Roberts,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
599,KO/TKO,1,4:29,W,Marcus Aurelio,0,20 of 27,74%,71 of 81,1 of 4,25%,0,0,2:23,15 of 21,5 of 6,0 of 0,4 of 9,4 of 5,12 of 13,L,Luke Caudillo,0,6 of 13,46%,11 of 18,0 of 1,0%,0,0,0:15,3 of 9,3 of 3,0 of 1,2 of 8,4 of 5,0 of 0
600,Decision - Split,3,15:00,L,Marcus Aurelio,0,40 of 135,29%,47 of 142,0 of 3,0%,0,0,0:00,39 of 134,0 of 0,1 of 1,40 of 135,0 of 0,0 of 0,W,Clay Guida,2,44 of 181,24%,71 of 208,0 of 1,0%,0,0,3:26,27 of 155,6 of 13,11 of 13,35 of 166,2 of 3,7 of 12
601,KO/TKO,1,0:18,L,David Avellan,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,W,Aaron Simpson,1,3 of 7,42%,3 of 7,0 of 0,---,0,0,0:02,3 of 6,0 of 1,0 of 0,1 of 5,0 of 0,2 of 2
602,KO/TKO,2,5:41,L,Blas Avena,0,18 of 37,48%,24 of 43,1 of 1,100%,0,0,1:40,13 of 32,4 of 4,1 of 1,6 of 16,4 of 4,8 of 17,W,Jesse Lennox,0,36 of 50,72%,58 of 75,1 of 1,100%,0,1,2:55,32 of 45,4 of 5,0 of 0,10 of 19,20 of 23,6 of 8
603,KO/TKO,1,1:07,W,Blas Avena,1,9 of 14,64%,9 of 14,0 of 1,0%,0,0,0:45,7 of 11,1 of 2,1 of 1,1 of 2,4 of 6,4 of 6,L,Dave Terrel,0,1 of 2,50%,7 of 8,0 of 0,---,0,0,0:00,1 of 2,0 of 0,0 of 0,0 of 1,1 of 1,0 of 0
604,KO/TKO,1,2:35,L,Blas Avena,0,5 of 14,35%,5 of 14,0 of 0,---,0,0,0:00,1 of 6,2 of 6,2 of 2,3 of 10,2 of 4,0 of 0,W,Hiromitsu Miura,0,13 of 28,46%,18 of 33,2 of 4,50%,0,0,0:32,8 of 22,1 of 2,4 of 4,5 of 14,1 of 4,7 of 10
605,Submission,1,0:29,W,Blas Avena,0,0 of 4,0%,0 of 4,0 of 0,---,1,0,0:02,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0,0 of 0,L,Joe Benoit,0,0 of 0,---,0 of 0,0 of 1,0%,0,0,0:11,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
606,Submission,1,1:01,W,Blas Avena,0,3 of 9,33%,6 of 12,1 of 1,100%,2,0,0:47,3 of 9,0 of 0,0 of 0,0 of 0,0 of 0,3 of 9,L,Tiki Ghosn,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
607,KO/TKO,3,14:23,L,Blas Avena,0,24 of 46,52%,35 of 61,2 of 2,100%,0,0,5:33,15 of 35,5 of 6,4 of 5,9 of 19,6 of 8,9 of 19,W,Logan Clark,0,34 of 69,49%,142 of 202,0 of 0,---,1,0,6:31,24 of 52,9 of 15,1 of 2,2 of 12,20 of 35,12 of 22
608,Decision - Unanimous,3,15:00,L,Chris Avila,0,29 of 105,27%,41 of 121,0 of 0,---,0,0,0:00,24 of 99,4 of 5,1 of 1,24 of 98,4 of 6,1 of 1,W,Enrique Barzola,0,72 of 127,56%,129 of 231,7 of 12,58%,0,0,7:06,29 of 76,12 of 18,31 of 33,59 of 107,5 of 8,8 of 12
609,Decision - Unanimous,3,15:00,L,Chris Avila,0,42 of 128,32%,63 of 150,0 of 1,0%,0,0,0:22,27 of 104,6 of 15,9 of 9,36 of 114,5 of 12,1 of 2,W,Artem Lobov,0,53 of 117,45%,63 of 128,0 of 1,0%,0,0,0:33,15 of 69,11 of 19,27 of 29,48 of 108,5 of 9,0 of 0
610,Decision - Unanimous,3,15:00,L,Julia Avila,0,34 of 87,39%,66 of 128,1 of 1,100%,0,0,1:54,26 of 76,4 of 7,4 of 4,32 of 83,1 of 3,1 of 1,W,Sijara Eubanks,0,53 of 107,49%,107 of 171,3 of 7,42%,3,1,10:12,46 of 98,7 of 9,0 of 0,25 of 65,0 of 1,28 of 41
611,KO/TKO,1,0:22,W,Julia Avila,0,11 of 20,55%,11 of 22,0 of 0,---,0,0,0:05,10 of 19,1 of 1,0 of 0,1 of 6,10 of 14,0 of 0,L,Gina Mazany,0,2 of 4,50%,2 of 4,0 of 1,0%,0,0,0:00,2 of 4,0 of 0,0 of 0,1 of 3,1 of 1,0 of 0
612,Decision - Unanimous,3,15:00,W,Julia Avila,1,49 of 122,40%,66 of 142,0 of 1,0%,0,0,5:46,30 of 96,11 of 16,8 of 10,28 of 93,17 of 23,4 of 6,L,Pannie Kianzad,0,33 of 83,39%,39 of 95,1 of 2,50%,0,0,2:44,26 of 73,3 of 6,4 of 4,25 of 69,7 of 13,1 of 1
613,KO/TKO,1,1:12,L,Jessin Ayari,0,2 of 10,20%,2 of 10,0 of 0,---,0,0,0:00,1 of 8,0 of 1,1 of 1,2 of 9,0 of 1,0 of 0,W,Luigi Vendramini,1,13 of 23,56%,14 of 24,0 of 1,0%,0,0,0:02,11 of 21,1 of 1,1 of 1,11 of 18,0 of 0,2 of 5
614,Decision - Unanimous,3,15:00,L,Jessin Ayari,0,63 of 138,45%,64 of 139,0 of 0,---,0,0,0:06,49 of 121,7 of 9,7 of 8,60 of 131,3 of 7,0 of 0,W,Stevie Ray,0,75 of 174,43%,75 of 174,0 of 0,---,0,0,0:00,23 of 107,6 of 11,46 of 56,72 of 171,3 of 3,0 of 0
615,Decision - Unanimous,3,15:00,L,Jessin Ayari,0,28 of 112,25%,41 of 127,0 of 5,0%,1,0,0:46,21 of 105,5 of 5,2 of 2,13 of 92,11 of 15,4 of 5,W,Darren Till,1,31 of 69,44%,33 of 72,2 of 3,66%,0,0,2:56,27 of 65,2 of 2,2 of 2,19 of 55,1 of 1,11 of 13
616,Decision - Split,3,15:00,W,Jessin Ayari,0,70 of 172,40%,72 of 174,0 of 3,0%,0,0,0:11,48 of 135,8 of 20,14 of 17,65 of 164,5 of 8,0 of 0,L,Jim Wallhead,1,47 of 135,34%,53 of 142,0 of 0,---,0,0,0:34,31 of 113,5 of 8,11 of 14,44 of 128,1 of 2,2 of 5
617,Decision - Unanimous,3,15:00,W,Abu Azaitar,0,48 of 128,37%,135 of 226,1 of 1,100%,0,1,3:18,33 of 109,11 of 15,4 of 4,30 of 104,5 of 8,13 of 16,L,Vitor Miranda,0,19 of 45,42%,63 of 91,3 of 4,75%,1,1,4:57,10 of 32,3 of 6,6 of 7,12 of 34,3 of 3,4 of 8
618,KO/TKO,1,1:33,W,Ottman Azaitar,0,16 of 22,72%,16 of 22,0 of 0,---,0,0,0:06,12 of 18,4 of 4,0 of 0,3 of 5,6 of 10,7 of 7,L,Khama Worthy,0,1 of 9,11%,1 of 9,0 of 0,---,0,0,0:00,0 of 5,1 of 2,0 of 2,1 of 8,0 of 1,0 of 0
619,KO/TKO,1,3:33,W,Ottman Azaitar,1,27 of 53,50%,27 of 53,0 of 0,---,0,0,0:11,22 of 44,2 of 6,3 of 3,18 of 40,8 of 11,1 of 2,L,Teemu Packalen,0,8 of 19,42%,8 of 19,0 of 1,0%,0,0,0:00,3 of 12,5 of 6,0 of 1,3 of 13,5 of 6,0 of 0
620,Decision - Unanimous,3,15:00,W,Hunter Azure,1,42 of 56,75%,75 of 90,5 of 8,62%,0,0,8:02,29 of 43,5 of 5,8 of 8,24 of 35,5 of 7,13 of 14,L,Cole Smith,0,31 of 81,38%,69 of 121,2 of 5,40%,3,0,3:13,16 of 43,8 of 25,7 of 13,20 of 67,5 of 8,6 of 6
621,KO/TKO,2,8:40,L,Hunter Azure,0,62 of 132,46%,67 of 139,0 of 0,---,0,0,0:21,37 of 98,13 of 21,12 of 13,59 of 123,3 of 9,0 of 0,W,Brian Kelleher,1,29 of 99,29%,32 of 102,0 of 4,0%,0,0,0:29,18 of 68,5 of 17,6 of 14,27 of 97,0 of 0,2 of 2
622,Decision - Unanimous,3,15:00,W,Hunter Azure,0,41 of 118,34%,55 of 133,0 of 1,0%,0,1,0:29,25 of 91,11 of 20,5 of 7,33 of 105,6 of 8,2 of 5,L,Brad Katona,0,21 of 60,35%,40 of 83,3 of 12,25%,0,0,6:22,18 of 51,2 of 7,1 of 2,17 of 54,4 of 6,0 of 0
