,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
590,Decision - Unanimous,3,15:00,L,Stephan Bonnar,0,37 of 76,48%,74 of 114,0 of 2,0%,0,0,2:11,15 of 46,10 of 13,12 of 17,8 of 39,28 of 36,1 of 1,W,Jon Jones,1,45 of 62,72%,70 of 89,7 of 10,70%,0,0,4:09,24 of 35,16 of 22,5 of 5,13 of 23,22 of 27,10 of 12
591,KO/TKO,2,7:47,W,Stephan Bonnar,0,30 of 54,55%,76 of 109,0 of 0,---,0,0,3:50,26 of 49,4 of 5,0 of 0,2 of 13,4 of 5,24 of 36,L,Eric Schafer,0,13 of 17,76%,35 of 41,1 of 5,20%,1,0,2:09,3 of 6,5 of 5,5 of 6,5 of 8,6 of 7,2 of 2
592,Submission,1,2:14,W,Stephan Bonnar,0,2 of 5,40%,2 of 5,0 of 0,---,2,0,1:05,1 of 4,0 of 0,1 of 1,2 of 5,0 of 0,0 of 0,L,Mike Nickels,0,2 of 9,22%,3 of 10,1 of 2,50%,0,0,0:42,1 of 8,0 of 0,1 of 1,2 of 8,0 of 0,0 of 1
593,Decision - Unanimous,3,15:00,L,Stephan Bonnar,0,41 of 159,25%,44 of 162,0 of 0,---,0,0,0:00,32 of 141,4 of 10,5 of 8,41 of 158,0 of 1,0 of 0,W,Forrest Griffin,0,83 of 207,40%,87 of 211,0 of 0,---,0,0,0:17,50 of 157,6 of 8,27 of 42,75 of 193,8 of 14,0 of 0
594,Decision - Majority,3,15:00,L,Stephan Bonnar,0,12 of 36,33%,52 of 78,0 of 0,---,2,0,0:04,7 of 28,4 of 6,1 of 2,7 of 30,3 of 4,2 of 2,W,Rashad Evans,0,17 of 37,45%,48 of 68,7 of 12,58%,0,0,10:55,12 of 32,5 of 5,0 of 0,3 of 12,1 of 1,13 of 24
595,Decision - Unanimous,3,15:00,W,Stephan Bonnar,1,33 of 93,35%,52 of 113,1 of 6,16%,1,0,3:54,20 of 77,10 of 10,3 of 6,24 of 84,9 of 9,0 of 0,L,Keith Jardine,0,64 of 118,54%,90 of 146,0 of 1,0%,0,0,0:28,34 of 81,15 of 17,15 of 20,46 of 99,18 of 19,0 of 0
596,Submission,1,4:30,W,Stephan Bonnar,0,2 of 5,40%,22 of 25,2 of 3,66%,2,0,4:03,2 of 5,0 of 0,0 of 0,0 of 3,0 of 0,2 of 2,L,James Irvin,0,5 of 6,83%,8 of 9,0 of 0,---,0,0,0:00,1 of 2,3 of 3,1 of 1,2 of 3,3 of 3,0 of 0
597,Decision - Unanimous,3,15:00,W,Stephan Bonnar,0,43 of 91,47%,105 of 162,3 of 7,42%,1,1,9:49,39 of 86,2 of 3,2 of 2,8 of 22,9 of 18,26 of 51,L,Sam Hoger,0,11 of 29,37%,52 of 71,1 of 1,100%,2,1,2:07,9 of 26,2 of 2,0 of 1,6 of 18,3 of 7,2 of 4
598,Decision - Unanimous,3,15:00,L,Stephan Bonnar,0,57 of 150,38%,64 of 157,0 of 0,---,0,0,0:19,55 of 146,1 of 2,1 of 2,43 of 127,14 of 23,0 of 0,W,Forrest Griffin,0,88 of 184,47%,96 of 192,2 of 9,22%,1,0,2:34,62 of 149,16 of 22,10 of 13,51 of 128,33 of 51,4 of 5
599,Decision - Unanimous,3,15:00,L,Rogerio Bontorin,0,9 of 20,45%,24 of 35,0 of 2,0%,0,0,1:43,3 of 14,5 of 5,1 of 1,3 of 13,5 of 6,1 of 1,W,Ray Borg,0,35 of 45,77%,60 of 74,10 of 19,52%,0,0,11:23,35 of 44,0 of 1,0 of 0,2 of 7,12 of 16,21 of 22
600,TKO - Doctor's Stoppage,1,2:56,W,Rogerio Bontorin,0,8 of 15,53%,8 of 16,2 of 5,40%,0,0,1:19,6 of 13,0 of 0,2 of 2,7 of 14,1 of 1,0 of 0,L,Raulian Paiva,0,3 of 15,20%,7 of 19,0 of 0,---,0,0,0:00,3 of 14,0 of 1,0 of 0,3 of 15,0 of 0,0 of 0
601,Decision - Split,3,15:00,W,Rogerio Bontorin,0,40 of 77,51%,52 of 89,1 of 3,33%,2,1,2:58,27 of 62,11 of 12,2 of 3,33 of 70,6 of 6,1 of 1,L,Bibulatov Magomed,0,58 of 98,59%,66 of 107,4 of 8,50%,0,0,2:16,21 of 57,35 of 39,2 of 2,41 of 78,14 of 16,3 of 4
602,Decision - Split,3,15:00,L,Ray Borg,0,47 of 91,51%,53 of 98,0 of 2,0%,0,1,0:30,33 of 71,14 of 19,0 of 1,47 of 91,0 of 0,0 of 0,W,Ricky Simon,0,67 of 144,46%,93 of 170,7 of 11,63%,0,0,5:23,44 of 115,13 of 18,10 of 11,54 of 129,5 of 7,8 of 8
603,Decision - Unanimous,3,15:00,W,Ray Borg,0,35 of 45,77%,60 of 74,10 of 19,52%,0,0,11:23,35 of 44,0 of 1,0 of 0,2 of 7,12 of 16,21 of 22,L,Rogerio Bontorin,0,9 of 20,45%,24 of 35,0 of 2,0%,0,0,1:43,3 of 14,5 of 5,1 of 1,3 of 13,5 of 6,1 of 1
604,Decision - Unanimous,3,15:00,W,Ray Borg,0,15 of 23,65%,23 of 34,6 of 9,66%,1,1,8:32,12 of 20,2 of 2,1 of 1,4 of 10,4 of 4,7 of 9,L,Gabriel Silva,0,8 of 16,50%,58 of 76,1 of 6,16%,0,1,4:26,7 of 14,0 of 1,1 of 1,6 of 12,2 of 4,0 of 0
605,Decision - Unanimous,3,15:00,L,Ray Borg,0,17 of 35,48%,22 of 40,7 of 10,70%,0,1,6:33,8 of 23,8 of 11,1 of 1,2 of 14,13 of 19,2 of 2,W,Casey Kenney,0,32 of 52,61%,46 of 68,2 of 3,66%,0,3,6:24,9 of 27,19 of 20,4 of 5,9 of 23,19 of 25,4 of 4
606,Submission,5,23:15,L,Ray Borg,0,13 of 29,44%,22 of 39,3 of 10,30%,0,0,2:08,8 of 21,4 of 6,1 of 2,7 of 21,5 of 7,1 of 1,W,Demetrious Johnson,0,64 of 81,79%,172 of 212,8 of 8,100%,2,0,17:49,24 of 34,34 of 37,6 of 10,16 of 28,10 of 11,38 of 42
607,Decision - Unanimous,3,15:00,W,Ray Borg,0,36 of 88,40%,53 of 105,0 of 6,0%,0,1,4:22,22 of 68,12 of 17,2 of 3,7 of 50,14 of 21,15 of 17,L,Jussier Formiga,0,30 of 62,48%,44 of 77,0 of 3,0%,0,0,3:25,14 of 44,8 of 9,8 of 9,23 of 53,7 of 8,0 of 1
608,Decision - Unanimous,3,15:00,W,Ray Borg,0,21 of 38,55%,33 of 53,4 of 8,50%,1,0,10:53,14 of 29,6 of 8,1 of 1,5 of 18,4 of 5,12 of 15,L,Louis Smolka,0,10 of 43,23%,20 of 53,0 of 1,0%,1,0,0:45,9 of 36,1 of 7,0 of 0,8 of 40,2 of 3,0 of 0
609,Decision - Unanimous,3,15:00,L,Ray Borg,0,20 of 44,45%,45 of 70,1 of 8,12%,0,0,1:03,13 of 35,7 of 8,0 of 1,7 of 28,6 of 8,7 of 8,W,Justin Scoggins,0,57 of 120,47%,81 of 148,4 of 6,66%,0,0,7:14,35 of 88,14 of 24,8 of 8,30 of 91,11 of 13,16 of 16
610,Decision - Unanimous,3,15:00,W,Ray Borg,0,26 of 53,49%,85 of 115,3 of 3,100%,2,0,13:55,22 of 48,4 of 5,0 of 0,0 of 7,0 of 0,26 of 46,L,Geane Herrera,0,7 of 13,53%,24 of 33,0 of 0,---,0,1,0:15,6 of 12,1 of 1,0 of 0,2 of 7,0 of 0,5 of 6
611,Submission,3,12:56,W,Ray Borg,0,19 of 28,67%,45 of 62,5 of 6,83%,4,0,11:41,11 of 20,7 of 7,1 of 1,2 of 6,1 of 1,16 of 21,L,Chris Kelades,0,4 of 12,33%,28 of 36,0 of 1,0%,0,1,0:38,2 of 8,2 of 3,0 of 1,1 of 8,3 of 4,0 of 0
612,Submission,1,2:17,W,Ray Borg,0,2 of 3,66%,6 of 8,1 of 1,100%,2,0,1:45,1 of 2,0 of 0,1 of 1,2 of 3,0 of 0,0 of 0,L,Shane Howell,0,0 of 3,0%,2 of 5,0 of 0,---,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
613,Decision - Split,3,15:00,L,Ray Borg,0,12 of 27,44%,21 of 37,5 of 8,62%,2,1,6:00,9 of 21,3 of 5,0 of 1,5 of 14,2 of 7,5 of 6,W,Dustin Ortiz,0,46 of 80,57%,107 of 144,2 of 4,50%,0,1,5:23,14 of 43,28 of 33,4 of 4,12 of 39,22 of 27,12 of 14
614,Decision - Unanimous,3,15:00,L,Tanner Boser,0,68 of 119,57%,68 of 119,0 of 0,---,0,0,0:00,16 of 58,6 of 9,46 of 52,68 of 118,0 of 1,0 of 0,W,Andrei Arlovski,0,34 of 82,41%,34 of 82,0 of 0,---,0,0,0:00,16 of 53,6 of 13,12 of 16,33 of 81,1 of 1,0 of 0
615,KO/TKO,2,7:36,W,Tanner Boser,0,43 of 60,71%,43 of 60,0 of 0,---,0,0,0:06,15 of 31,7 of 7,21 of 22,34 of 48,0 of 0,9 of 12,L,Raphael Pessoa,0,12 of 36,33%,13 of 37,0 of 1,0%,0,0,0:00,6 of 28,2 of 2,4 of 6,12 of 35,0 of 1,0 of 0
616,KO/TKO,1,2:41,W,Tanner Boser,1,15 of 22,68%,15 of 22,0 of 0,---,0,0,0:01,6 of 12,2 of 2,7 of 8,14 of 21,0 of 0,1 of 1,L,Philipe Lins,0,6 of 17,35%,6 of 17,0 of 0,---,0,0,0:00,3 of 9,3 of 8,0 of 0,6 of 17,0 of 0,0 of 0
617,Decision - Unanimous,3,15:00,L,Tanner Boser,0,32 of 104,30%,32 of 104,0 of 0,---,0,0,0:00,13 of 83,5 of 6,14 of 15,32 of 104,0 of 0,0 of 0,W,Ciryl Gane,0,65 of 160,40%,65 of 160,0 of 1,0%,0,0,0:00,36 of 125,22 of 27,7 of 8,57 of 151,8 of 9,0 of 0
618,Decision - Unanimous,3,15:00,W,Tanner Boser,0,93 of 151,61%,93 of 151,0 of 0,---,0,0,0:00,33 of 86,25 of 27,35 of 38,93 of 151,0 of 0,0 of 0,L,Daniel Spitz,0,32 of 108,29%,32 of 108,0 of 0,---,0,0,0:00,20 of 83,6 of 16,6 of 9,32 of 108,0 of 0,0 of 0
619,Decision - Unanimous,3,15:00,W,Steve Bosse,0,93 of 172,54%,120 of 202,1 of 3,33%,0,0,2:42,76 of 150,12 of 14,5 of 8,56 of 117,15 of 18,22 of 37,L,Sean O'Connell,1,84 of 167,50%,124 of 209,0 of 3,0%,0,0,3:12,63 of 143,17 of 19,4 of 5,64 of 135,11 of 15,9 of 17
620,KO/TKO,1,0:52,W,Steve Bosse,1,5 of 12,41%,5 of 12,0 of 0,---,0,0,0:01,3 of 8,1 of 3,1 of 1,5 of 12,0 of 0,0 of 0,L,James Te Huna,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,0 of 4,1 of 3,0 of 0,1 of 7,0 of 0,0 of 0
621,KO/TKO,1,0:29,L,Steve Bosse,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Thiago Santos,1,3 of 4,75%,3 of 4,0 of 0,---,0,0,0:01,1 of 2,1 of 1,1 of 1,3 of 4,0 of 0,0 of 0
622,Submission,1,0:52,L,Marcus Bossett,0,1 of 2,50%,2 of 3,0 of 0,---,0,0,--,0 of 0,1 of 2,0 of 0,1 of 2,0 of 0,0 of 0,W,Dan Severn,0,0 of 0,---,0 of 0,1 of 1,100%,1,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
623,Decision - Unanimous,3,15:00,L,Poliana Botelho,0,22 of 43,51%,39 of 61,0 of 0,---,0,0,1:16,11 of 32,8 of 8,3 of 3,15 of 35,4 of 5,3 of 3,W,Gillian Robertson,0,57 of 98,58%,104 of 161,3 of 7,42%,0,0,9:34,43 of 77,7 of 10,7 of 11,9 of 30,0 of 0,48 of 68
624,Decision - Unanimous,3,15:00,W,Poliana Botelho,0,47 of 84,55%,152 of 202,2 of 2,100%,0,0,6:53,19 of 45,14 of 22,14 of 17,33 of 70,8 of 8,6 of 6,L,Lauren Mueller,0,47 of 116,40%,105 of 182,0 of 0,---,0,0,2:56,28 of 87,9 of 18,10 of 11,42 of 109,4 of 5,1 of 2
625,Submission,1,4:48,L,Poliana Botelho,0,6 of 20,30%,10 of 24,0 of 0,---,0,0,0:00,1 of 11,1 of 4,4 of 5,5 of 16,0 of 3,1 of 1,W,Cynthia Calvillo,0,22 of 41,53%,35 of 54,2 of 3,66%,1,0,1:51,7 of 15,11 of 14,4 of 12,9 of 25,2 of 2,11 of 14
626,KO/TKO,1,0:33,W,Poliana Botelho,1,9 of 13,69%,9 of 13,0 of 0,---,0,0,0:05,7 of 10,1 of 2,1 of 1,3 of 6,0 of 0,6 of 7,L,Syuri Kondo,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:00,0 of 1,0 of 0,2 of 2,2 of 3,0 of 0,0 of 0
627,Decision - Unanimous,3,15:00,W,Poliana Botelho,0,67 of 105,63%,157 of 212,1 of 1,100%,0,0,0:57,44 of 75,19 of 25,4 of 5,15 of 43,52 of 62,0 of 0,L,Pearl Gonzalez,0,27 of 58,46%,89 of 124,0 of 15,0%,0,0,10:10,4 of 27,5 of 6,18 of 25,20 of 50,7 of 8,0 of 0
628,TKO - Doctor's Stoppage,1,7:25,L,Tai Bowden,0,4 of 4,100%,20 of 20,0 of 0,---,0,0,--,2 of 2,0 of 0,2 of 2,2 of 2,2 of 2,0 of 0,W,Steve Nelmark,0,13 of 16,81%,39 of 43,2 of 2,100%,1,0,--,12 of 15,1 of 1,0 of 0,1 of 2,1 of 1,11 of 13
629,Submission,1,4:47,L,Melton Bowen,0,1 of 4,25%,48 of 59,0 of 0,---,0,0,--,1 of 4,0 of 0,0 of 0,0 of 3,1 of 1,0 of 0,W,Steve Jennum,0,13 of 40,32%,29 of 70,2 of 3,66%,1,0,--,13 of 36,0 of 2,0 of 2,0 of 6,0 of 0,13 of 34
630,KO/TKO,2,6:43,L,Brian Bowles,1,24 of 72,33%,28 of 76,0 of 0,---,1,1,0:49,20 of 65,4 of 7,0 of 0,21 of 67,0 of 1,3 of 4,W,George Roop,1,44 of 100,44%,46 of 103,0 of 0,---,0,0,0:31,32 of 80,9 of 13,3 of 7,32 of 83,2 of 4,10 of 13
631,Submission,2,6:27,L,Brian Bowles,0,13 of 68,19%,14 of 69,0 of 0,---,0,0,0:00,7 of 61,5 of 6,1 of 1,12 of 66,1 of 2,0 of 0,W,Urijah Faber,1,36 of 61,59%,44 of 69,1 of 1,100%,1,1,2:19,31 of 54,3 of 5,2 of 2,17 of 36,1 of 1,18 of 24
632,Decision - Unanimous,3,15:00,W,Brian Bowles,0,29 of 86,33%,46 of 107,1 of 1,100%,0,0,6:09,14 of 69,15 of 17,0 of 0,17 of 74,12 of 12,0 of 0,L,Takeya Mizugaki,0,14 of 89,15%,33 of 111,0 of 0,---,0,0,0:24,10 of 77,0 of 3,4 of 9,13 of 83,1 of 6,0 of 0
633,Submission,1,3:30,W,Brian Bowles,0,19 of 61,31%,20 of 62,1 of 1,100%,1,0,0:08,17 of 57,2 of 4,0 of 0,16 of 50,0 of 0,3 of 11,L,Damacio Page,0,17 of 49,34%,18 of 50,0 of 0,---,0,0,0:18,8 of 37,2 of 3,7 of 9,16 of 48,1 of 1,0 of 0
634,TKO - Doctor's Stoppage,2,10:00,L,Brian Bowles,0,15 of 89,16%,15 of 89,0 of 1,0%,0,0,0:00,9 of 80,6 of 9,0 of 0,14 of 87,1 of 2,0 of 0,W,Dominick Cruz,0,42 of 109,38%,49 of 116,2 of 2,100%,0,0,0:51,25 of 87,1 of 5,16 of 17,39 of 104,1 of 3,2 of 2
635,KO/TKO,1,3:57,W,Brian Bowles,1,12 of 33,36%,20 of 42,1 of 1,100%,0,0,1:32,12 of 31,0 of 1,0 of 1,3 of 18,0 of 1,9 of 14,L,Miguel Torres,0,8 of 22,36%,30 of 47,0 of 0,---,0,0,0:02,5 of 19,1 of 1,2 of 2,5 of 16,3 of 6,0 of 0
636,Submission,3,11:11,W,Brian Bowles,0,19 of 93,20%,43 of 120,2 of 2,100%,2,2,4:16,17 of 88,2 of 5,0 of 0,15 of 77,3 of 8,1 of 8,L,Will Ribeiro,0,23 of 84,27%,33 of 94,1 of 1,100%,0,0,0:41,13 of 70,2 of 5,8 of 9,21 of 74,1 of 5,1 of 5
637,Submission,1,3:30,W,Brian Bowles,0,12 of 30,40%,13 of 31,0 of 1,0%,2,0,1:03,9 of 27,3 of 3,0 of 0,6 of 20,1 of 1,5 of 9,L,Damacio Page,0,14 of 29,48%,18 of 33,0 of 0,---,0,0,0:55,6 of 20,6 of 7,2 of 2,10 of 22,2 of 2,2 of 5
638,KO/TKO,2,7:09,W,Brian Bowles,2,21 of 90,23%,26 of 95,0 of 0,---,0,0,0:45,17 of 85,3 of 4,1 of 1,9 of 68,10 of 14,2 of 8,L,Marcos Galvao,0,13 of 47,27%,16 of 50,1 of 6,16%,0,0,0:39,6 of 37,6 of 8,1 of 2,10 of 39,3 of 6,0 of 2
639,Submission,2,7:50,W,Brian Bowles,1,14 of 47,29%,36 of 71,2 of 3,66%,1,1,4:23,10 of 42,2 of 3,2 of 2,7 of 26,4 of 14,3 of 7,L,Charlie Valencia,0,13 of 33,39%,22 of 42,0 of 1,0%,0,2,1:24,6 of 25,3 of 3,4 of 5,5 of 17,5 of 11,3 of 5
640,KO/TKO,2,6:35,L,Roger Bowling,0,9 of 33,27%,16 of 41,0 of 1,0%,0,0,0:42,2 of 22,1 of 1,6 of 10,7 of 31,2 of 2,0 of 0,W,Abel Trujillo,0,43 of 64,67%,48 of 69,5 of 6,83%,0,0,2:12,29 of 48,11 of 13,3 of 3,15 of 33,11 of 12,17 of 19
641,Could Not Continue,2,9:57,NC,Roger Bowling,0,43 of 104,41%,47 of 108,4 of 5,80%,3,0,2:15,34 of 92,6 of 9,3 of 3,38 of 98,1 of 2,4 of 4,NC,Abel Trujillo,0,50 of 123,40%,57 of 130,1 of 1,100%,0,0,1:36,42 of 115,3 of 3,5 of 5,35 of 104,7 of 10,8 of 9
642,KO/TKO,2,7:52,L,Roger Bowling,0,27 of 76,35%,32 of 82,1 of 1,100%,0,0,0:54,15 of 55,6 of 11,6 of 10,22 of 69,2 of 4,3 of 3,W,Anthony Njokuani,1,26 of 46,56%,28 of 48,0 of 1,0%,0,0,0:02,15 of 33,7 of 9,4 of 4,22 of 41,4 of 4,0 of 1
643,Decision - Unanimous,3,15:00,L,Roger Bowling,0,53 of 135,39%,84 of 170,0 of 7,0%,0,0,1:12,21 of 87,20 of 32,12 of 16,45 of 123,8 of 12,0 of 0,W,Tarec Saffiedine,0,67 of 126,53%,92 of 151,0 of 0,---,1,0,4:06,26 of 81,15 of 19,26 of 26,43 of 94,23 of 29,1 of 3
644,KO/TKO,2,6:15,W,Roger Bowling,0,38 of 48,79%,132 of 145,3 of 7,42%,0,0,4:24,30 of 40,5 of 5,3 of 3,15 of 20,11 of 16,12 of 12,L,Brandon Saling,1,18 of 44,40%,22 of 48,0 of 0,---,0,0,0:17,17 of 40,1 of 4,0 of 0,7 of 20,11 of 24,0 of 0
645,KO/TKO,2,7:16,L,Roger Bowling,0,48 of 88,54%,53 of 93,2 of 4,50%,0,0,--,19 of 48,18 of 28,11 of 12,38 of 74,10 of 14,0 of 0,W,Bobby Voelker,1,40 of 96,41%,50 of 107,0 of 0,---,0,0,--,34 of 90,4 of 4,2 of 2,27 of 79,5 of 8,8 of 9
646,Decision - Unanimous,3,15:00,W,Roger Bowling,1,47 of 77,61%,153 of 200,4 of 7,57%,1,2,10:32,33 of 63,11 of 11,3 of 3,27 of 54,7 of 9,13 of 14,L,Josh Thornburg,0,18 of 36,50%,22 of 42,2 of 3,66%,2,0,0:34,11 of 28,5 of 6,2 of 2,14 of 32,4 of 4,0 of 0
647,KO/TKO,1,1:14,L,Ashe Bowman,0,3 of 7,42%,3 of 7,0 of 0,---,0,0,0:00,1 of 4,1 of 2,1 of 1,3 of 7,0 of 0,0 of 0,W,Josh Thomson,1,6 of 14,42%,11 of 19,0 of 0,---,0,0,0:01,3 of 11,0 of 0,3 of 3,6 of 13,0 of 0,0 of 1
648,Decision - Unanimous,3,15:00,L,Kyle Bradley,0,21 of 53,39%,31 of 64,0 of 0,---,0,0,0:24,4 of 33,9 of 11,8 of 9,19 of 49,2 of 3,0 of 1,W,Rafael Dos Anjos,0,42 of 112,37%,99 of 183,5 of 8,62%,2,0,8:17,37 of 100,1 of 2,4 of 10,15 of 58,2 of 2,25 of 52
649,KO/TKO,1,1:03,W,Kyle Bradley,0,7 of 11,63%,7 of 11,1 of 1,100%,0,0,0:09,4 of 7,3 of 4,0 of 0,3 of 6,1 of 1,3 of 4,L,Phillipe Nover,0,3 of 11,27%,3 of 11,0 of 0,---,0,0,0:00,1 of 7,1 of 1,1 of 3,2 of 10,1 of 1,0 of 0
650,KO/TKO,2,6:34,L,Kyle Bradley,0,18 of 48,37%,19 of 49,0 of 0,---,0,0,0:02,10 of 39,7 of 8,1 of 1,14 of 44,4 of 4,0 of 0,W,Joe Lauzon,0,23 of 54,42%,30 of 62,1 of 2,50%,2,0,0:37,22 of 53,1 of 1,0 of 0,6 of 32,6 of 7,11 of 15
651,KO/TKO,1,0:33,L,Kyle Bradley,0,0 of 3,0%,1 of 4,0 of 1,0%,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,W,Chris Lytle,1,12 of 17,70%,18 of 23,0 of 0,---,0,0,0:04,11 of 16,0 of 0,1 of 1,6 of 10,3 of 3,3 of 4
652,Decision - Split,3,15:00,L,Paul Bradley,0,63 of 145,43%,69 of 155,0 of 4,0%,0,0,1:03,46 of 124,10 of 11,7 of 10,51 of 130,12 of 15,0 of 0,W,Mike Pierce,0,75 of 144,52%,133 of 206,0 of 1,0%,0,0,0:36,51 of 116,14 of 14,10 of 14,59 of 127,13 of 14,3 of 3
653,Decision - Unanimous,3,15:00,L,Paul Bradley,0,13 of 67,19%,19 of 75,3 of 12,25%,0,0,2:35,11 of 62,1 of 4,1 of 1,10 of 59,2 of 6,1 of 2,W,Rafael Natal,0,43 of 123,34%,55 of 135,0 of 1,0%,0,0,0:04,17 of 82,6 of 11,20 of 30,38 of 114,5 of 9,0 of 0
654,KO/TKO,1,2:24,L,Paul Bradley,0,3 of 16,18%,3 of 16,0 of 1,0%,0,0,--,1 of 13,0 of 1,2 of 2,2 of 13,1 of 3,0 of 0,W,Luke Rockhold,3,8 of 21,38%,18 of 31,0 of 0,---,0,0,--,4 of 16,4 of 4,0 of 1,3 of 13,4 of 5,1 of 3
655,Submission,2,6:47,W,Sean Brady,0,34 of 60,56%,65 of 99,2 of 2,100%,2,0,2:08,16 of 41,1 of 2,17 of 17,28 of 54,0 of 0,6 of 6,L,Christian Aguilera,0,16 of 39,41%,17 of 40,0 of 0,---,0,0,0:00,6 of 27,2 of 3,8 of 9,16 of 39,0 of 0,0 of 0
656,Decision - Unanimous,3,15:00,W,Sean Brady,0,47 of 91,51%,125 of 191,4 of 9,44%,1,0,7:58,30 of 71,3 of 3,14 of 17,32 of 73,1 of 1,14 of 17,L,Ismail Naurdiev,0,37 of 87,42%,38 of 88,0 of 1,0%,0,0,0:18,16 of 64,10 of 10,11 of 13,33 of 79,4 of 8,0 of 0
657,Decision - Unanimous,3,15:00,W,Sean Brady,1,119 of 210,56%,148 of 240,2 of 3,66%,0,0,0:42,85 of 168,8 of 13,26 of 29,116 of 203,3 of 6,0 of 1,L,Court McGee,0,107 of 291,36%,128 of 313,0 of 6,0%,0,0,1:24,71 of 236,12 of 29,24 of 26,101 of 282,6 of 9,0 of 0
658,Submission,1,3:27,W,Ebenezer Fontes Braga,0,9 of 16,56%,17 of 26,1 of 1,100%,1,0,--,6 of 11,1 of 3,2 of 2,2 of 2,5 of 10,2 of 4,L,Jeremy Horn,0,3 of 5,60%,11 of 13,0 of 0,---,0,0,--,0 of 1,3 of 4,0 of 0,0 of 0,3 of 5,0 of 0
659,KO/TKO,3,12:03,L,Ramiz Brahimaj,0,45 of 123,36%,46 of 124,0 of 0,---,0,0,0:13,40 of 112,3 of 9,2 of 2,45 of 123,0 of 0,0 of 0,W,Max Griffin,0,74 of 167,44%,82 of 175,0 of 1,0%,0,0,0:32,50 of 135,14 of 21,10 of 11,73 of 166,1 of 1,0 of 0
660,Decision - Unanimous,3,15:00,L,Joe Brammer,0,37 of 107,34%,51 of 122,1 of 2,50%,0,0,0:33,20 of 73,14 of 21,3 of 13,29 of 89,8 of 18,0 of 0,W,Aaron Riley,0,46 of 104,44%,124 of 184,3 of 8,37%,0,0,5:06,17 of 68,11 of 15,18 of 21,27 of 81,16 of 19,3 of 4
661,Submission,1,3:36,L,Joe Brammer,0,3 of 19,15%,5 of 21,0 of 0,---,0,0,0:05,0 of 14,0 of 2,3 of 3,3 of 19,0 of 0,0 of 0,W,Mark Bocek,0,6 of 16,37%,15 of 26,2 of 2,100%,1,0,2:13,1 of 11,4 of 4,1 of 1,1 of 10,5 of 6,0 of 0
662,Submission,1,0:49,L,David Branch,0,1 of 6,16%,1 of 6,0 of 0,---,0,0,0:04,1 of 6,0 of 0,0 of 0,1 of 6,0 of 0,0 of 0,W,Jack Hermansson,0,3 of 10,30%,3 of 10,1 of 2,50%,1,0,0:10,1 of 6,0 of 2,2 of 2,3 of 10,0 of 0,0 of 0
663,KO/TKO,2,5:39,L,David Branch,0,10 of 25,40%,13 of 28,3 of 10,30%,0,0,1:59,8 of 21,0 of 1,2 of 3,8 of 21,1 of 1,1 of 3,W,Jared Cannonier,1,26 of 56,46%,31 of 61,0 of 0,---,0,0,0:42,22 of 52,2 of 2,2 of 2,5 of 28,11 of 14,10 of 14
664,KO/TKO,1,2:30,W,David Branch,1,5 of 15,33%,5 of 15,0 of 1,0%,0,0,0:02,5 of 14,0 of 1,0 of 0,1 of 11,0 of 0,4 of 4,L,Thiago Santos,0,14 of 29,48%,14 of 29,0 of 0,---,0,0,0:00,4 of 17,2 of 3,8 of 9,14 of 29,0 of 0,0 of 0
665,KO/TKO,2,9:05,L,David Branch,0,25 of 56,44%,51 of 82,1 of 2,50%,0,0,2:18,13 of 42,10 of 12,2 of 2,17 of 46,8 of 10,0 of 0,W,Luke Rockhold,0,58 of 85,68%,68 of 97,2 of 5,40%,0,0,3:42,40 of 61,8 of 13,10 of 11,21 of 32,3 of 7,34 of 46
666,Decision - Split,3,15:00,W,David Branch,0,39 of 122,31%,93 of 181,2 of 7,28%,0,0,5:12,16 of 90,13 of 21,10 of 11,23 of 97,11 of 18,5 of 7,L,Krzysztof Jotko,0,28 of 85,32%,49 of 110,1 of 2,50%,0,0,0:57,17 of 69,11 of 16,0 of 0,13 of 64,15 of 20,0 of 1
667,Submission,2,6:44,L,David Branch,0,6 of 23,26%,17 of 35,1 of 1,100%,0,0,3:19,2 of 18,2 of 3,2 of 2,3 of 16,0 of 0,3 of 7,W,Rousimar Palhares,0,2 of 3,66%,4 of 5,0 of 2,0%,3,0,0:26,2 of 2,0 of 0,0 of 1,2 of 3,0 of 0,0 of 0
