,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
0,Decision - Unanimous,3,15:00,L,Benji Radach,0,22 of 33,66%,28 of 42,2 of 6,33%,0,0,3:37,15 of 26,1 of 1,6 of 6,8 of 16,13 of 16,1 of 1,W,Ovince Saint Preux,2,82 of 117,70%,173 of 227,1 of 1,100%,2,0,9:06,68 of 102,12 of 13,2 of 2,5 of 20,5 of 10,72 of 87
1,KO/TKO,3,13:24,L,Benji Radach,1,67 of 146,45%,85 of 165,2 of 4,50%,1,0,2:23,57 of 132,6 of 9,4 of 5,50 of 123,7 of 11,10 of 12,W,Scott Smith,1,27 of 107,25%,29 of 109,0 of 3,0%,1,0,1:29,19 of 95,2 of 2,6 of 10,25 of 100,1 of 5,1 of 2
2,TKO - Doctor's Stoppage,1,4:16,L,Benji Radach,0,7 of 18,38%,36 of 47,0 of 0,---,0,0,0:07,6 of 14,1 of 4,0 of 0,4 of 10,3 of 8,0 of 0,W,Sean Sherk,0,6 of 8,75%,15 of 17,1 of 5,20%,0,0,3:08,6 of 8,0 of 0,0 of 0,0 of 1,0 of 0,6 of 7
3,Decision - Unanimous,3,15:00,W,Benji Radach,1,26 of 46,56%,67 of 92,0 of 0,---,0,0,10:14,24 of 43,2 of 3,0 of 0,3 of 9,2 of 2,21 of 35,L,Nick Serra,0,0 of 8,0%,23 of 31,1 of 10,10%,2,0,1:44,0 of 8,0 of 0,0 of 0,0 of 8,0 of 0,0 of 0
4,Overturned,1,0:27,NC,Benji Radach,1,10 of 12,83%,10 of 12,0 of 0,---,0,0,0:13,10 of 12,0 of 0,0 of 0,1 of 1,0 of 0,9 of 11,NC,Steve Berger,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0
5,Decision - Unanimous,3,15:00,L,Jordan Radev,0,20 of 89,22%,49 of 118,0 of 0,---,0,0,0:46,12 of 74,2 of 2,6 of 13,16 of 75,3 of 9,1 of 5,W,Dean Lister,0,31 of 99,31%,38 of 109,2 of 10,20%,0,0,2:37,17 of 71,9 of 20,5 of 8,24 of 85,1 of 6,6 of 8
6,KO/TKO,1,0:33,L,Jordan Radev,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,0 of 1,0 of 0,1 of 1,1 of 2,0 of 0,0 of 0,W,Drew McFedries,1,6 of 10,60%,6 of 10,0 of 0,---,0,0,0:03,6 of 10,0 of 0,0 of 0,4 of 8,0 of 0,2 of 2
7,KO/TKO,1,3:05,L,Gilbert Rael,0,0 of 0,---,2 of 2,1 of 1,100%,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Nate Diaz,0,23 of 37,62%,40 of 59,0 of 0,---,0,1,--,23 of 37,0 of 0,0 of 0,0 of 1,0 of 0,23 of 36
8,KO/TKO,1,1:40,L,Josh Rafferty,0,1 of 3,33%,2 of 4,0 of 1,0%,1,0,0:00,0 of 1,1 of 1,0 of 1,1 of 3,0 of 0,0 of 0,W,Alex Karalexis,0,6 of 12,50%,12 of 19,0 of 0,---,0,0,1:03,6 of 12,0 of 0,0 of 0,0 of 4,0 of 0,6 of 8
9,KO/TKO,1,1:18,L,Ricky Rainey,0,6 of 12,50%,6 of 12,0 of 0,---,0,0,0:00,6 of 11,0 of 1,0 of 0,6 of 12,0 of 0,0 of 0,W,Tim Means,0,19 of 32,59%,26 of 39,2 of 2,100%,0,0,0:33,17 of 30,1 of 1,1 of 1,5 of 14,0 of 0,14 of 18
10,KO/TKO,2,9:12,L,Ricky Rainey,0,19 of 44,43%,21 of 46,0 of 1,0%,0,0,0:05,6 of 26,6 of 7,7 of 11,15 of 34,4 of 10,0 of 0,W,Muslim Salikhov,1,25 of 48,52%,26 of 49,0 of 2,0%,0,0,0:20,10 of 32,8 of 8,7 of 8,22 of 44,0 of 1,3 of 3
11,Submission,1,4:40,W,Shavkat Rakhmonov,0,13 of 25,52%,32 of 44,0 of 2,0%,1,0,0:44,6 of 14,4 of 8,3 of 3,10 of 19,3 of 6,0 of 0,L,Alex Oliveira,0,9 of 18,50%,16 of 26,0 of 2,0%,0,0,2:04,3 of 9,3 of 5,3 of 4,4 of 12,5 of 6,0 of 0
12,Decision - Unanimous,3,15:00,W,Aleksandar Rakic,1,44 of 57,77%,141 of 159,0 of 0,---,0,0,12:14,16 of 28,7 of 8,21 of 21,25 of 34,2 of 2,17 of 21,L,Anthony Smith,0,9 of 21,42%,40 of 53,0 of 2,0%,0,0,0:36,5 of 16,0 of 1,4 of 4,6 of 14,1 of 2,2 of 5
13,Decision - Split,3,15:00,L,Aleksandar Rakic,0,75 of 147,51%,87 of 162,1 of 9,11%,1,0,2:38,49 of 116,16 of 18,10 of 13,57 of 126,18 of 21,0 of 0,W,Volkan Oezdemir,0,63 of 144,43%,118 of 199,0 of 0,---,0,0,0:32,28 of 105,14 of 18,21 of 21,47 of 122,16 of 22,0 of 0
14,KO/TKO,1,0:47,W,Aleksandar Rakic,1,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:01,1 of 5,0 of 0,1 of 2,2 of 7,0 of 0,0 of 0,L,Jimi Manuwa,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:00,1 of 2,0 of 0,1 of 1,2 of 3,0 of 0,0 of 0
15,KO/TKO,1,4:05,W,Aleksandar Rakic,1,31 of 45,68%,33 of 47,0 of 1,0%,0,0,1:06,12 of 24,10 of 10,9 of 11,11 of 19,10 of 10,10 of 16,L,Devin Clark,1,19 of 31,61%,24 of 36,0 of 2,0%,0,0,0:50,15 of 26,0 of 1,4 of 4,3 of 13,9 of 10,7 of 8
16,Decision - Unanimous,3,15:00,W,Aleksandar Rakic,1,104 of 144,72%,263 of 317,3 of 4,75%,0,0,12:20,88 of 122,5 of 5,11 of 17,24 of 42,2 of 4,78 of 98,L,Justin Ledet,0,12 of 26,46%,28 of 42,0 of 1,0%,0,0,0:00,12 of 24,0 of 0,0 of 2,12 of 26,0 of 0,0 of 0
17,Decision - Unanimous,3,15:00,W,Aleksandar Rakic,0,46 of 150,30%,75 of 179,0 of 0,---,0,0,0:13,22 of 114,10 of 16,14 of 20,44 of 144,2 of 6,0 of 0,L,Francimar Barroso,0,24 of 55,43%,36 of 69,2 of 14,14%,0,0,1:36,14 of 39,0 of 4,10 of 12,22 of 53,0 of 0,2 of 2
18,Decision - Unanimous,3,15:00,L,Jessica Rakoczy,0,46 of 107,42%,60 of 125,1 of 5,20%,1,1,6:18,26 of 78,17 of 24,3 of 5,29 of 84,11 of 14,6 of 9,W,Valerie Letourneau,0,38 of 124,30%,50 of 136,2 of 2,100%,2,1,0:55,17 of 93,10 of 14,11 of 17,27 of 101,10 of 22,1 of 1
19,KO/TKO,1,4:59,L,Jessica Rakoczy,0,4 of 5,80%,8 of 9,0 of 0,---,0,0,0:02,2 of 2,2 of 3,0 of 0,2 of 2,2 of 3,0 of 0,W,Julianna Pena,0,33 of 76,43%,66 of 119,2 of 2,100%,0,0,4:27,32 of 74,1 of 2,0 of 0,0 of 4,1 of 2,32 of 70
20,KO/TKO,1,0:08,L,Thomas Ramirez,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,--,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0,0 of 0,W,Don Frye,1,3 of 4,75%,3 of 4,0 of 0,---,0,0,--,3 of 4,0 of 0,0 of 0,2 of 3,0 of 0,1 of 1
21,Decision - Unanimous,3,15:00,L,Hector Ramirez,0,20 of 74,27%,20 of 74,2 of 3,66%,0,0,0:36,19 of 71,1 of 3,0 of 0,17 of 65,2 of 6,1 of 3,W,Forrest Griffin,0,113 of 246,45%,115 of 248,0 of 1,0%,0,0,0:09,53 of 154,19 of 28,41 of 64,77 of 187,36 of 59,0 of 0
22,KO/TKO,2,7:36,L,Hector Ramirez,0,33 of 48,68%,66 of 81,3 of 5,60%,1,0,3:41,24 of 38,5 of 6,4 of 4,15 of 24,10 of 13,8 of 11,W,James Irvin,1,17 of 34,50%,18 of 35,0 of 0,---,0,0,0:06,4 of 14,2 of 3,11 of 17,13 of 27,1 of 3,3 of 4
23,KO/TKO,2,9:20,L,Luis Ramos,0,20 of 61,32%,26 of 72,1 of 5,20%,0,0,3:44,7 of 47,2 of 2,11 of 12,20 of 60,0 of 1,0 of 0,W,Matt Brown,0,52 of 88,59%,74 of 110,0 of 3,0%,0,0,0:14,30 of 64,14 of 14,8 of 10,26 of 60,26 of 28,0 of 0
24,KO/TKO,1,0:40,L,Luis Ramos,0,4 of 7,57%,4 of 7,0 of 0,---,0,0,0:00,2 of 5,0 of 0,2 of 2,4 of 7,0 of 0,0 of 0,W,Erick Silva,1,4 of 9,44%,6 of 11,0 of 0,---,0,0,0:05,4 of 9,0 of 0,0 of 0,1 of 4,0 of 0,3 of 5
25,KO/TKO,1,4:18,L,Ricardo Ramos,0,10 of 29,34%,10 of 29,0 of 2,0%,0,0,0:57,3 of 17,1 of 3,6 of 9,7 of 25,1 of 2,2 of 2,W,Lerone Murphy,0,22 of 40,55%,24 of 42,1 of 2,50%,0,0,1:22,14 of 32,5 of 5,3 of 3,3 of 12,2 of 3,17 of 25
26,Submission,1,3:57,W,Ricardo Ramos,0,10 of 34,29%,12 of 36,2 of 3,66%,1,0,1:06,3 of 23,3 of 4,4 of 7,9 of 33,0 of 0,1 of 1,L,Eduardo Garagorri,0,6 of 16,37%,6 of 16,0 of 0,---,0,0,0:03,3 of 11,3 of 4,0 of 1,6 of 16,0 of 0,0 of 0
27,Decision - Unanimous,3,15:00,W,Ricardo Ramos,0,40 of 120,33%,48 of 129,3 of 3,100%,0,0,2:46,23 of 90,8 of 17,9 of 13,37 of 117,1 of 1,2 of 2,L,Journey Newson,0,38 of 123,30%,41 of 127,0 of 1,0%,1,0,0:10,9 of 80,9 of 18,20 of 25,37 of 122,1 of 1,0 of 0
28,KO/TKO,1,2:28,L,Ricardo Ramos,0,2 of 8,25%,2 of 8,0 of 0,---,0,0,0:00,1 of 5,1 of 2,0 of 1,2 of 8,0 of 0,0 of 0,W,Said Nurmagomedov,1,17 of 24,70%,17 of 24,0 of 0,---,0,0,0:05,6 of 13,6 of 6,5 of 5,12 of 19,5 of 5,0 of 0
29,Decision - Split,3,15:00,W,Ricardo Ramos,0,54 of 146,36%,63 of 157,1 of 2,50%,1,0,0:58,40 of 117,6 of 13,8 of 16,50 of 140,1 of 2,3 of 4,L,Kyung Ho Kang,0,65 of 157,41%,101 of 198,1 of 2,50%,0,0,2:07,38 of 120,6 of 12,21 of 25,60 of 151,0 of 0,5 of 6
30,KO/TKO,3,11:58,W,Ricardo Ramos,1,42 of 94,44%,45 of 97,3 of 5,60%,0,0,0:37,30 of 74,3 of 8,9 of 12,38 of 89,0 of 1,4 of 4,L,Aiemann Zahabi,0,46 of 105,43%,47 of 106,0 of 1,0%,0,1,1:40,38 of 95,8 of 10,0 of 0,39 of 96,7 of 9,0 of 0
31,Decision - Unanimous,3,15:00,W,Ricardo Ramos,1,45 of 88,51%,55 of 99,0 of 1,0%,1,0,1:42,27 of 64,14 of 20,4 of 4,19 of 49,14 of 17,12 of 22,L,Michinori Tanaka,0,28 of 73,38%,51 of 103,2 of 8,25%,0,0,3:31,10 of 52,4 of 4,14 of 17,26 of 66,1 of 2,1 of 5
32,Decision - Unanimous,3,15:00,L,Davi Ramos,0,33 of 103,32%,49 of 122,0 of 5,0%,0,0,0:18,20 of 82,10 of 18,3 of 3,29 of 92,4 of 7,0 of 4,W,Arman Tsarukyan,0,91 of 197,46%,118 of 227,1 of 5,20%,0,0,3:08,60 of 160,13 of 19,18 of 18,80 of 182,6 of 7,5 of 8
33,Decision - Unanimous,3,15:00,L,Davi Ramos,0,7 of 58,12%,27 of 80,0 of 1,0%,0,0,0:25,5 of 43,1 of 14,1 of 1,5 of 56,2 of 2,0 of 0,W,Islam Makhachev,1,43 of 95,45%,88 of 148,0 of 1,0%,0,0,4:39,32 of 81,7 of 10,4 of 4,29 of 74,3 of 3,11 of 18
34,Decision - Unanimous,3,15:00,W,Davi Ramos,0,63 of 114,55%,76 of 128,3 of 7,42%,0,0,4:06,44 of 86,7 of 15,12 of 13,41 of 92,5 of 5,17 of 17,L,Austin Hubbard,0,44 of 116,37%,46 of 119,0 of 0,---,0,0,0:50,19 of 73,8 of 24,17 of 19,40 of 111,2 of 3,2 of 2
35,Submission,1,1:57,W,Davi Ramos,0,4 of 5,80%,4 of 5,1 of 1,100%,1,0,1:45,3 of 4,1 of 1,0 of 0,0 of 1,0 of 0,4 of 4,L,John Gunther,0,1 of 3,33%,1 of 4,0 of 0,---,0,0,0:00,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0
36,Submission,1,4:15,W,Davi Ramos,0,6 of 12,50%,13 of 21,1 of 1,100%,1,0,2:10,5 of 9,1 of 3,0 of 0,5 of 11,0 of 0,1 of 1,L,Nick Hein,0,1 of 6,16%,1 of 6,0 of 0,---,0,0,0:07,1 of 6,0 of 0,0 of 0,1 of 6,0 of 0,0 of 0
37,Submission,3,10:50,W,Davi Ramos,0,55 of 124,44%,65 of 136,5 of 9,55%,1,0,3:53,49 of 117,4 of 5,2 of 2,44 of 105,9 of 13,2 of 6,L,Chris Gruetzemacher,0,46 of 97,47%,57 of 110,0 of 0,---,0,0,0:15,25 of 69,10 of 14,11 of 14,39 of 89,4 of 4,3 of 4
38,Decision - Unanimous,3,15:00,L,Davi Ramos,0,35 of 122,28%,35 of 122,0 of 1,0%,0,0,0:00,21 of 97,7 of 17,7 of 8,35 of 122,0 of 0,0 of 0,W,Sergio Moraes,0,39 of 93,41%,39 of 93,0 of 0,---,0,0,0:00,24 of 71,13 of 20,2 of 2,39 of 93,0 of 0,0 of 0
39,KO/TKO,1,0:30,L,Vernon Ramos Ho,0,2 of 8,25%,2 of 8,0 of 0,---,0,0,0:00,0 of 3,0 of 1,2 of 4,2 of 8,0 of 0,0 of 0,W,Alvaro Herrera Mendoza,1,4 of 9,44%,4 of 9,0 of 0,---,0,0,0:01,4 of 9,0 of 0,0 of 0,3 of 8,0 of 0,1 of 1
40,Submission,2,9:10,L,Kevin Randleman,0,7 of 18,38%,13 of 24,0 of 1,0%,0,0,1:31,1 of 10,4 of 5,2 of 3,7 of 17,0 of 1,0 of 0,W,Roger Gracie,1,15 of 94,15%,20 of 99,0 of 0,---,3,0,2:09,11 of 88,4 of 6,0 of 0,10 of 87,5 of 7,0 of 0
41,Decision - Unanimous,3,15:00,L,Kevin Randleman,1,12 of 30,40%,15 of 33,1 of 1,100%,0,0,0:53,12 of 30,0 of 0,0 of 0,8 of 20,0 of 2,4 of 8,W,Mike Whitehead,0,27 of 89,30%,65 of 127,5 of 6,83%,1,0,6:40,13 of 73,3 of 5,11 of 11,24 of 86,3 of 3,0 of 0
42,Decision - Unanimous,3,15:00,W,Kevin Randleman,0,18 of 39,46%,72 of 100,1 of 1,100%,0,0,12:47,18 of 39,0 of 0,0 of 0,0 of 0,0 of 0,18 of 39,L,Renato Sobral,0,2 of 3,66%,24 of 26,0 of 0,---,5,0,0:00,1 of 2,0 of 0,1 of 1,0 of 1,1 of 1,1 of 1
43,KO/TKO,1,1:18,L,Kevin Randleman,0,0 of 0,---,1 of 1,0 of 2,0%,0,0,0:40,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Chuck Liddell,1,3 of 5,60%,4 of 6,0 of 0,---,0,0,0:02,2 of 4,1 of 1,0 of 0,2 of 4,1 of 1,0 of 0
44,KO/TKO,3,14:13,L,Kevin Randleman,0,15 of 19,78%,47 of 51,2 of 2,100%,1,0,8:51,8 of 12,6 of 6,1 of 1,3 of 7,6 of 6,6 of 6,W,Randy Couture,0,28 of 41,68%,71 of 85,1 of 1,100%,1,0,2:57,17 of 29,8 of 9,3 of 3,0 of 5,14 of 16,14 of 20
45,Decision - Unanimous,5,25:00,W,Kevin Randleman,0,17 of 52,32%,33 of 70,2 of 4,50%,2,0,3:34,17 of 52,0 of 0,0 of 0,11 of 39,2 of 4,4 of 9,L,Pedro Rizzo,0,12 of 57,21%,16 of 63,0 of 0,---,0,0,0:00,3 of 46,0 of 0,9 of 11,12 of 55,0 of 1,0 of 1
46,Decision - Unanimous,5,25:00,W,Kevin Randleman,0,10 of 43,23%,52 of 93,6 of 11,54%,2,0,17:40,10 of 42,0 of 0,0 of 1,0 of 3,1 of 4,9 of 36,L,Pete Williams,1,8 of 21,38%,55 of 74,0 of 0,---,1,0,1:10,5 of 16,2 of 3,1 of 2,3 of 10,2 of 5,3 of 6
47,Decision - Split,3,13:00,L,Kevin Randleman,0,20 of 61,32%,56 of 114,6 of 6,100%,0,0,--,19 of 58,1 of 3,0 of 0,0 of 2,0 of 0,20 of 59,W,Bas Rutten,0,18 of 29,62%,181 of 195,0 of 0,---,1,0,--,10 of 20,6 of 7,2 of 2,4 of 11,1 of 1,13 of 17
48,Decision - Unanimous,2,8:00,W,Kevin Randleman,0,17 of 49,34%,39 of 77,4 of 4,100%,0,0,--,17 of 49,0 of 0,0 of 0,4 of 18,1 of 2,12 of 29,L,Maurice Smith,0,9 of 16,56%,14 of 21,0 of 0,---,2,0,--,2 of 9,2 of 2,5 of 5,6 of 13,3 of 3,0 of 0
49,Decision - Split,3,15:00,L,Ed Ratcliff,0,42 of 119,35%,42 of 119,0 of 1,0%,0,0,0:00,19 of 80,7 of 20,16 of 19,41 of 117,1 of 2,0 of 0,W,Chris Horodecki,0,49 of 187,26%,50 of 189,0 of 0,---,0,0,0:12,21 of 134,11 of 19,17 of 34,48 of 186,0 of 0,1 of 1
50,Submission,3,13:47,L,Ed Ratcliff,0,33 of 100,33%,39 of 107,1 of 4,25%,0,0,1:43,13 of 63,10 of 21,10 of 16,28 of 88,5 of 12,0 of 0,W,Donald Cerrone,0,48 of 126,38%,58 of 136,3 of 3,100%,4,0,3:06,14 of 66,18 of 35,16 of 25,35 of 104,13 of 22,0 of 0
51,Decision - Unanimous,3,15:00,W,Ed Ratcliff,0,35 of 86,40%,43 of 94,0 of 0,---,0,0,--,17 of 49,8 of 18,10 of 19,22 of 66,12 of 19,1 of 1,L,Phil Cardella,0,50 of 97,51%,82 of 132,0 of 2,0%,1,0,--,5 of 32,13 of 20,32 of 45,15 of 57,35 of 40,0 of 0
52,Submission,1,1:42,L,Ed Ratcliff,0,2 of 6,33%,3 of 7,0 of 0,---,0,0,0:15,1 of 5,1 of 1,0 of 0,0 of 4,1 of 1,1 of 1,W,Marcus Hicks,1,6 of 10,60%,8 of 13,1 of 2,50%,3,0,0:43,6 of 10,0 of 0,0 of 0,3 of 7,2 of 2,1 of 1
53,KO/TKO,2,6:26,W,Ed Ratcliff,2,29 of 53,54%,42 of 67,0 of 1,0%,0,0,1:37,26 of 48,1 of 2,2 of 3,11 of 23,1 of 2,17 of 28,L,Alex Karalexis,0,3 of 8,37%,6 of 11,1 of 4,25%,2,0,2:48,1 of 6,0 of 0,2 of 2,2 of 6,1 of 2,0 of 0
54,KO/TKO,1,1:31,W,Ed Ratcliff,0,4 of 8,50%,5 of 9,0 of 0,---,0,0,0:03,3 of 7,1 of 1,0 of 0,1 of 4,3 of 4,0 of 0,L,Johnny Sampaio,0,2 of 5,40%,2 of 5,1 of 2,50%,1,0,0:49,0 of 3,1 of 1,1 of 1,0 of 0,2 of 3,0 of 2
55,Decision - Unanimous,3,15:00,L,Bec Rawlings,0,88 of 195,45%,89 of 196,0 of 0,---,0,0,0:09,46 of 147,14 of 18,28 of 30,82 of 188,6 of 7,0 of 0,W,Ashlee Evans-Smith,0,116 of 331,35%,121 of 337,1 of 4,25%,0,0,0:07,81 of 276,20 of 36,15 of 19,101 of 305,14 of 25,1 of 1
56,Decision - Split,3,15:00,L,Bec Rawlings,0,65 of 145,44%,81 of 162,2 of 3,66%,1,0,2:22,58 of 130,7 of 14,0 of 1,59 of 139,3 of 3,3 of 3,W,Jessica-Rose Clark,0,101 of 174,58%,108 of 181,2 of 3,66%,1,1,5:19,61 of 126,16 of 22,24 of 26,86 of 158,8 of 9,7 of 7
57,Decision - Unanimous,3,15:00,L,Bec Rawlings,0,37 of 151,24%,41 of 158,1 of 2,50%,0,0,1:51,21 of 122,14 of 26,2 of 3,33 of 141,3 of 8,1 of 2,W,Tecia Torres,0,81 of 189,42%,112 of 232,1 of 2,50%,0,0,4:11,45 of 144,14 of 18,22 of 27,79 of 185,1 of 1,1 of 3
58,KO/TKO,2,5:17,L,Bec Rawlings,0,21 of 51,41%,30 of 60,0 of 0,---,0,0,0:00,15 of 41,6 of 10,0 of 0,9 of 34,12 of 17,0 of 0,W,Paige VanZant,1,25 of 63,39%,27 of 65,0 of 0,---,0,0,0:15,14 of 38,4 of 12,7 of 13,15 of 45,3 of 7,7 of 11
59,Decision - Unanimous,3,15:00,W,Bec Rawlings,0,77 of 183,42%,90 of 199,1 of 3,33%,0,0,5:01,61 of 156,16 of 27,0 of 0,63 of 164,6 of 11,8 of 8,L,Seo Hee Ham,0,92 of 247,37%,119 of 276,0 of 2,0%,1,1,1:02,61 of 202,27 of 38,4 of 7,81 of 231,7 of 11,4 of 5
60,Submission,1,4:09,W,Bec Rawlings,0,21 of 40,52%,33 of 55,0 of 0,---,1,0,2:14,17 of 35,4 of 5,0 of 0,4 of 14,10 of 15,7 of 11,L,Lisa Ellis,0,7 of 17,41%,8 of 18,1 of 3,33%,0,0,1:18,6 of 14,1 of 3,0 of 0,2 of 9,3 of 6,2 of 2
61,Decision - Unanimous,3,15:00,L,Bec Rawlings,0,69 of 118,58%,90 of 147,0 of 2,0%,0,0,1:02,45 of 89,6 of 10,18 of 19,43 of 82,25 of 35,1 of 1,W,Heather Clark,0,56 of 99,56%,85 of 136,1 of 5,20%,1,0,7:52,33 of 66,15 of 23,8 of 10,29 of 64,21 of 27,6 of 8
62,Submission,1,4:43,L,Gideon Ray,0,9 of 26,34%,9 of 26,0 of 0,---,0,0,0:00,4 of 18,1 of 1,4 of 7,9 of 26,0 of 0,0 of 0,W,Charles McCarthy,0,2 of 12,16%,2 of 12,1 of 1,100%,1,0,0:38,1 of 11,1 of 1,0 of 0,1 of 11,1 of 1,0 of 0
63,KO/TKO,1,0:22,L,Gideon Ray,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0,W,Mike Swick,1,7 of 10,70%,7 of 10,0 of 0,---,0,0,0:03,6 of 9,0 of 0,1 of 1,4 of 6,0 of 0,3 of 4
64,TKO - Doctor's Stoppage,1,5:00,L,Gideon Ray,0,11 of 23,47%,12 of 24,1 of 1,100%,0,0,0:35,2 of 12,4 of 5,5 of 6,4 of 16,6 of 6,1 of 1,W,David Loiseau,2,17 of 34,50%,25 of 43,0 of 0,---,1,0,2:39,16 of 31,1 of 2,0 of 1,2 of 11,3 of 3,12 of 20
65,Decision - Majority,3,15:00,W,Stevie Ray,0,85 of 188,45%,104 of 207,1 of 4,25%,0,0,2:54,59 of 156,4 of 4,22 of 28,57 of 142,0 of 0,28 of 46,L,Michael Johnson,0,78 of 173,45%,81 of 176,0 of 0,---,0,0,0:00,46 of 134,19 of 26,13 of 13,77 of 172,1 of 1,0 of 0
66,KO/TKO,1,2:17,L,Stevie Ray,0,2 of 11,18%,2 of 11,0 of 0,---,0,0,0:00,0 of 8,0 of 1,2 of 2,2 of 11,0 of 0,0 of 0,W,Leonardo Santos,1,12 of 16,75%,12 of 16,0 of 0,---,0,0,0:01,4 of 5,6 of 9,2 of 2,12 of 16,0 of 0,0 of 0
67,Decision - Unanimous,3,15:00,W,Stevie Ray,0,75 of 174,43%,75 of 174,0 of 0,---,0,0,0:00,23 of 107,6 of 11,46 of 56,72 of 171,3 of 3,0 of 0,L,Jessin Ayari,0,63 of 138,45%,64 of 139,0 of 0,---,0,0,0:06,49 of 121,7 of 9,7 of 8,60 of 131,3 of 7,0 of 0
68,Decision - Split,3,15:00,L,Stevie Ray,0,24 of 62,38%,37 of 78,3 of 4,75%,1,0,1:40,18 of 52,1 of 3,5 of 7,16 of 51,1 of 2,7 of 9,W,Kajan Johnson,0,33 of 54,61%,37 of 58,2 of 4,50%,0,0,4:14,7 of 22,13 of 16,13 of 16,24 of 42,0 of 1,9 of 11
69,KO/TKO,1,3:57,L,Stevie Ray,0,5 of 9,55%,11 of 15,0 of 1,0%,0,0,1:45,2 of 6,2 of 2,1 of 1,2 of 4,3 of 5,0 of 0,W,Paul Felder,1,23 of 35,65%,28 of 41,0 of 0,---,0,0,1:06,14 of 24,7 of 9,2 of 2,4 of 7,7 of 10,12 of 18
70,Decision - Majority,3,15:00,W,Stevie Ray,0,109 of 196,55%,139 of 237,0 of 0,---,1,0,0:35,94 of 179,14 of 16,1 of 1,67 of 140,18 of 29,24 of 27,L,Joe Lauzon,0,46 of 76,60%,65 of 97,5 of 7,71%,1,0,8:11,42 of 72,4 of 4,0 of 0,20 of 43,1 of 4,25 of 29
71,Decision - Split,3,15:00,W,Stevie Ray,0,49 of 117,41%,50 of 119,1 of 3,33%,0,0,3:12,13 of 71,14 of 21,22 of 25,46 of 108,3 of 9,0 of 0,L,Ross Pearson,0,38 of 92,41%,48 of 104,0 of 0,---,0,0,0:08,5 of 40,26 of 45,7 of 7,36 of 89,2 of 3,0 of 0
72,Decision - Unanimous,3,15:00,L,Stevie Ray,0,2 of 9,22%,56 of 65,0 of 0,---,1,0,1:32,2 of 9,0 of 0,0 of 0,0 of 7,0 of 0,2 of 2,W,Alan Patrick,0,7 of 12,58%,60 of 75,5 of 8,62%,1,0,12:12,7 of 11,0 of 1,0 of 0,3 of 6,0 of 0,4 of 6
73,Decision - Unanimous,3,15:00,W,Stevie Ray,0,48 of 150,32%,53 of 156,1 of 1,100%,0,0,0:46,26 of 116,7 of 14,15 of 20,46 of 148,1 of 1,1 of 1,L,Mickael Lebout,0,27 of 139,19%,29 of 142,0 of 3,0%,0,0,0:47,20 of 124,1 of 8,6 of 7,27 of 136,0 of 3,0 of 0
74,KO/TKO,1,2:30,W,Stevie Ray,1,19 of 41,46%,19 of 41,0 of 0,---,0,0,0:02,16 of 35,1 of 4,2 of 2,15 of 35,1 of 2,3 of 4,L,Leonardo Mafra,0,23 of 40,57%,24 of 41,0 of 0,---,0,0,0:00,8 of 19,3 of 7,12 of 14,22 of 37,1 of 3,0 of 0
75,KO/TKO,2,6:35,W,Stevie Ray,0,31 of 42,73%,45 of 57,0 of 0,---,2,0,3:14,27 of 35,1 of 1,3 of 6,5 of 10,1 of 1,25 of 31,L,Marcin Bandel,0,3 of 5,60%,5 of 7,0 of 5,0%,0,0,1:35,1 of 2,1 of 2,1 of 1,3 of 3,0 of 1,0 of 1
76,Decision - Unanimous,3,15:00,L,Abdul Razak Alhassan,0,67 of 133,50%,70 of 136,1 of 4,25%,0,0,1:31,49 of 108,6 of 6,12 of 19,61 of 119,6 of 14,0 of 0,W,Mounir Lazzez,0,98 of 177,55%,114 of 194,4 of 4,100%,0,0,4:52,51 of 118,25 of 36,22 of 23,78 of 151,14 of 20,6 of 6
